response_id,campaign_id,customer_id,response_date,channel,outcome,converted,conversion_value_thb
CRS00014046,CMP0030,CUS0001300,2026-02-14,Mobile App,Converted,True,3941.83
CRS00014047,CMP0012,CUS0004447,2024-12-20,SMS,Interested,False,0.0
CRS00014048,CMP0014,CUS0008615,2025-12-07,SMS,Interested,False,0.0
CRS00014049,CMP0022,CUS0007492,2025-08-12,Outbound Call,No Response,False,0.0
CRS00014050,CMP0002,CUS0006765,2025-08-07,Mobile App,Interested,False,0.0
CRS00014051,CMP0006,CUS0004828,2026-04-24,Mobile App,Not Interested,False,0.0
CRS00014052,CMP0025,CUS0007912,2024-12-11,Outbound Call,No Response,False,0.0
CRS00014053,CMP0015,CUS0005971,2025-08-09,Outbound Call,Interested,False,0.0
CRS00014054,CMP0002,CUS0001670,2025-04-07,Email,No Response,False,0.0
CRS00014055,CMP0021,CUS0001118,2024-04-25,LINE OA,No Response,False,0.0
CRS00014056,CMP0010,CUS0005127,2025-07-07,Branch,Interested,False,0.0
CRS00014057,CMP0025,CUS0004003,2025-04-25,Email,Interested,False,0.0
CRS00014058,CMP0019,CUS0007764,2024-10-21,Branch,No Response,False,0.0
CRS00014059,CMP0006,CUS0001399,2024-11-05,Branch,Converted,True,152974.65
CRS00014060,CMP0002,CUS0002518,2024-11-01,Email,No Response,False,0.0
CRS00014061,CMP0003,CUS0004484,2024-01-08,Outbound Call,No Response,False,0.0
CRS00014062,CMP0025,CUS0008187,2025-09-07,LINE OA,No Response,False,0.0
CRS00014063,CMP0030,CUS0007435,2025-11-02,Email,Not Interested,False,0.0
CRS00014064,CMP0027,CUS0007888,2026-01-20,SMS,No Response,False,0.0
CRS00014065,CMP0023,CUS0006637,2025-09-18,LINE OA,Not Interested,False,0.0
CRS00014066,CMP0011,CUS0005424,2026-03-08,SMS,No Response,False,0.0
CRS00014067,CMP0012,CUS0002154,2024-06-16,Mobile App,Not Interested,False,0.0
CRS00014068,CMP0030,CUS0007301,2024-08-09,Email,No Response,False,0.0
CRS00014069,CMP0004,CUS0005187,2024-03-06,Outbound Call,Not Interested,False,0.0
CRS00014070,CMP0019,CUS0009899,2025-11-05,Branch,Interested,False,0.0
CRS00014071,CMP0022,CUS0004369,2025-06-14,Mobile App,Interested,False,0.0
CRS00014072,CMP0002,CUS0006445,2026-03-07,Branch,No Response,False,0.0
CRS00014073,CMP0025,CUS0003897,2024-10-12,Branch,Interested,False,0.0
CRS00014074,CMP0012,CUS0009238,2024-10-14,Email,Not Interested,False,0.0
CRS00014075,CMP0027,CUS0005362,2026-03-08,Outbound Call,Converted,True,55976.23
CRS00014076,CMP0026,CUS0006658,2024-02-28,Outbound Call,No Response,False,0.0
CRS00014077,CMP0008,CUS0000755,2024-12-26,LINE OA,No Response,False,0.0
CRS00014078,CMP0007,CUS0006091,2025-09-28,SMS,No Response,False,0.0
CRS00014079,CMP0001,CUS0002959,2026-04-07,Mobile App,Interested,False,0.0
CRS00014080,CMP0027,CUS0009556,2025-06-17,Mobile App,Interested,False,0.0
CRS00014081,CMP0029,CUS0006609,2024-09-15,Branch,Interested,False,0.0
CRS00014082,CMP0005,CUS0005338,2024-10-15,Branch,Converted,True,125040.92
CRS00014083,CMP0002,CUS0002455,2024-03-12,LINE OA,No Response,False,0.0
CRS00014084,CMP0023,CUS0002969,2024-06-05,Branch,Converted,True,111238.17
CRS00014085,CMP0012,CUS0001563,2024-02-01,SMS,No Response,False,0.0
CRS00014086,CMP0021,CUS0005213,2026-03-09,Outbound Call,No Response,False,0.0
CRS00014087,CMP0017,CUS0005233,2025-07-14,Outbound Call,Opted Out,False,0.0
CRS00014088,CMP0015,CUS0008825,2025-05-03,Outbound Call,Interested,False,0.0
CRS00014089,CMP0014,CUS0007727,2024-07-19,Mobile App,Not Interested,False,0.0
CRS00014090,CMP0005,CUS0000928,2024-05-02,Mobile App,Converted,True,157081.31
CRS00014091,CMP0010,CUS0004789,2025-09-24,Mobile App,No Response,False,0.0
CRS00014092,CMP0002,CUS0008263,2025-06-15,Branch,Not Interested,False,0.0
CRS00014093,CMP0019,CUS0000602,2025-10-30,Mobile App,No Response,False,0.0
CRS00014094,CMP0030,CUS0006973,2024-10-18,SMS,Not Interested,False,0.0
CRS00014095,CMP0004,CUS0000427,2025-07-17,Mobile App,No Response,False,0.0
CRS00014096,CMP0014,CUS0005105,2024-07-13,Branch,No Response,False,0.0
CRS00014097,CMP0025,CUS0005773,2025-07-31,Branch,Not Interested,False,0.0
CRS00014098,CMP0018,CUS0001139,2025-10-04,Mobile App,No Response,False,0.0
CRS00014099,CMP0006,CUS0001906,2025-10-31,Email,Converted,True,138566.16
CRS00014100,CMP0020,CUS0008892,2024-12-07,Outbound Call,No Response,False,0.0
CRS00014101,CMP0007,CUS0004020,2024-11-24,Outbound Call,Interested,False,0.0
CRS00014102,CMP0008,CUS0005148,2025-11-27,Mobile App,No Response,False,0.0
CRS00014103,CMP0012,CUS0003235,2024-01-14,Mobile App,No Response,False,0.0
CRS00014104,CMP0005,CUS0004170,2024-10-13,Branch,Interested,False,0.0
CRS00014105,CMP0011,CUS0002684,2024-10-16,SMS,Converted,True,37835.7
CRS00014106,CMP0029,CUS0000065,2025-04-30,SMS,Not Interested,False,0.0
CRS00014107,CMP0029,CUS0002788,2025-09-05,LINE OA,Not Interested,False,0.0
CRS00014108,CMP0008,CUS0009791,2025-07-12,Branch,No Response,False,0.0
CRS00014109,CMP0023,CUS0008463,2024-09-01,SMS,No Response,False,0.0
CRS00014110,CMP0009,CUS0006212,2026-02-18,LINE OA,No Response,False,0.0
CRS00014111,CMP0028,CUS0002733,2024-09-01,Mobile App,Converted,True,145048.11
CRS00014112,CMP0019,CUS0005950,2025-03-19,LINE OA,No Response,False,0.0
CRS00014113,CMP0019,CUS0003283,2025-08-10,LINE OA,Converted,True,59139.4
CRS00014114,CMP0023,CUS0009729,2024-01-01,Branch,Not Interested,False,0.0
CRS00014115,CMP0022,CUS0005542,2025-02-02,Outbound Call,Not Interested,False,0.0
CRS00014116,CMP0002,CUS0009317,2025-07-12,LINE OA,Opted Out,False,0.0
CRS00014117,CMP0017,CUS0009836,2024-11-16,SMS,No Response,False,0.0
CRS00014118,CMP0004,CUS0009193,2024-04-03,Outbound Call,Not Interested,False,0.0
CRS00014119,CMP0025,CUS0007614,2026-03-17,LINE OA,Converted,True,70065.84
CRS00014120,CMP0001,CUS0002877,2024-12-02,LINE OA,Not Interested,False,0.0
CRS00014121,CMP0029,CUS0001597,2024-09-13,Mobile App,Opted Out,False,0.0
CRS00014122,CMP0013,CUS0000639,2025-12-16,Mobile App,Not Interested,False,0.0
CRS00014123,CMP0025,CUS0009317,2024-12-01,SMS,Interested,False,0.0
CRS00014124,CMP0012,CUS0003171,2024-11-09,Branch,No Response,False,0.0
CRS00014125,CMP0005,CUS0004936,2024-05-27,Branch,Interested,False,0.0
CRS00014126,CMP0011,CUS0004916,2025-08-30,Outbound Call,Not Interested,False,0.0
CRS00014127,CMP0009,CUS0004652,2025-11-18,LINE OA,No Response,False,0.0
CRS00014128,CMP0026,CUS0000241,2026-04-02,Email,Not Interested,False,0.0
CRS00014129,CMP0002,CUS0002783,2025-01-12,LINE OA,No Response,False,0.0
CRS00014130,CMP0024,CUS0001626,2026-03-10,LINE OA,No Response,False,0.0
CRS00014131,CMP0026,CUS0009495,2025-01-03,LINE OA,Not Interested,False,0.0
CRS00014132,CMP0019,CUS0000809,2025-12-27,Email,No Response,False,0.0
CRS00014133,CMP0030,CUS0001659,2024-07-10,Outbound Call,Interested,False,0.0
CRS00014134,CMP0001,CUS0001658,2024-10-13,LINE OA,Opted Out,False,0.0
CRS00014135,CMP0006,CUS0003595,2024-08-18,Mobile App,No Response,False,0.0
CRS00014136,CMP0003,CUS0009491,2024-07-23,Mobile App,No Response,False,0.0
CRS00014137,CMP0016,CUS0004506,2025-06-15,Email,Interested,False,0.0
CRS00014138,CMP0016,CUS0008230,2024-04-13,Branch,No Response,False,0.0
CRS00014139,CMP0013,CUS0001713,2024-01-07,SMS,No Response,False,0.0
CRS00014140,CMP0002,CUS0002856,2026-01-17,Email,No Response,False,0.0
CRS00014141,CMP0013,CUS0009280,2025-02-03,Outbound Call,No Response,False,0.0
CRS00014142,CMP0007,CUS0007632,2025-10-17,SMS,Interested,False,0.0
CRS00014143,CMP0004,CUS0006418,2024-11-21,Outbound Call,Interested,False,0.0
CRS00014144,CMP0030,CUS0006313,2024-04-17,Branch,Interested,False,0.0
CRS00014145,CMP0029,CUS0002960,2026-03-08,Outbound Call,Not Interested,False,0.0
CRS00014146,CMP0016,CUS0003852,2024-02-08,Branch,Not Interested,False,0.0
CRS00014147,CMP0005,CUS0007501,2024-08-12,Email,Converted,True,169441.18
CRS00014148,CMP0026,CUS0000612,2025-10-11,Branch,Interested,False,0.0
CRS00014149,CMP0030,CUS0009548,2026-04-18,Outbound Call,No Response,False,0.0
CRS00014150,CMP0020,CUS0000269,2024-04-21,Outbound Call,Interested,False,0.0
CRS00014151,CMP0017,CUS0001140,2025-06-10,Mobile App,Converted,True,105965.93
CRS00014152,CMP0003,CUS0004308,2025-12-13,Mobile App,No Response,False,0.0
CRS00014153,CMP0028,CUS0007076,2026-02-14,LINE OA,No Response,False,0.0
CRS00014154,CMP0016,CUS0006138,2024-04-03,Outbound Call,Opted Out,False,0.0
CRS00014155,CMP0019,CUS0001294,2024-02-10,LINE OA,No Response,False,0.0
CRS00014156,CMP0027,CUS0004335,2025-07-31,Branch,Not Interested,False,0.0
CRS00014157,CMP0025,CUS0009948,2025-08-13,Mobile App,Not Interested,False,0.0
CRS00014158,CMP0027,CUS0008869,2025-11-25,Branch,Not Interested,False,0.0
CRS00014159,CMP0030,CUS0004028,2024-02-20,Branch,No Response,False,0.0
CRS00014160,CMP0022,CUS0008384,2024-09-17,Outbound Call,Opted Out,False,0.0
CRS00014161,CMP0019,CUS0008689,2026-01-16,LINE OA,No Response,False,0.0
CRS00014162,CMP0001,CUS0008695,2025-08-21,Mobile App,Converted,True,101883.37
CRS00014163,CMP0022,CUS0003613,2025-07-02,LINE OA,No Response,False,0.0
CRS00014164,CMP0020,CUS0005683,2025-05-12,Mobile App,No Response,False,0.0
CRS00014165,CMP0010,CUS0008186,2025-05-09,SMS,Opted Out,False,0.0
CRS00014166,CMP0022,CUS0006487,2024-06-09,SMS,Interested,False,0.0
CRS00014167,CMP0014,CUS0009173,2025-10-05,Outbound Call,Converted,True,114226.86
CRS00014168,CMP0019,CUS0002115,2024-10-29,Outbound Call,Interested,False,0.0
CRS00014169,CMP0006,CUS0001450,2025-01-02,Email,Converted,True,109684.59
CRS00014170,CMP0001,CUS0008282,2024-02-05,SMS,Interested,False,0.0
CRS00014171,CMP0024,CUS0006642,2024-03-27,Outbound Call,Converted,True,189460.57
CRS00014172,CMP0014,CUS0004504,2024-07-25,Mobile App,Converted,True,92475.46
CRS00014173,CMP0020,CUS0005991,2026-01-05,Email,No Response,False,0.0
CRS00014174,CMP0016,CUS0002490,2024-07-25,LINE OA,Interested,False,0.0
CRS00014175,CMP0015,CUS0007073,2025-10-20,SMS,No Response,False,0.0
CRS00014176,CMP0021,CUS0002416,2026-03-10,LINE OA,Interested,False,0.0
CRS00014177,CMP0017,CUS0004312,2026-03-03,Branch,Converted,True,157025.35
CRS00014178,CMP0026,CUS0002872,2024-12-18,SMS,No Response,False,0.0
CRS00014179,CMP0012,CUS0005067,2024-07-09,Email,No Response,False,0.0
CRS00014180,CMP0016,CUS0004184,2026-01-14,Mobile App,No Response,False,0.0
CRS00014181,CMP0001,CUS0004043,2025-01-12,Branch,No Response,False,0.0
CRS00014182,CMP0023,CUS0006346,2025-05-20,Mobile App,Interested,False,0.0
CRS00014183,CMP0004,CUS0000190,2025-03-11,Branch,No Response,False,0.0
CRS00014184,CMP0003,CUS0006438,2026-02-18,Email,No Response,False,0.0
CRS00014185,CMP0017,CUS0003270,2025-03-17,LINE OA,Converted,True,71009.21
CRS00014186,CMP0008,CUS0006648,2026-03-04,Email,Not Interested,False,0.0
CRS00014187,CMP0002,CUS0000242,2026-04-15,SMS,Not Interested,False,0.0
CRS00014188,CMP0027,CUS0009776,2025-10-04,LINE OA,Interested,False,0.0
CRS00014189,CMP0019,CUS0004671,2025-02-22,Branch,Converted,True,112489.5
CRS00014190,CMP0026,CUS0002707,2026-03-12,SMS,No Response,False,0.0
CRS00014191,CMP0003,CUS0005108,2024-06-16,Outbound Call,Not Interested,False,0.0
CRS00014192,CMP0010,CUS0001988,2025-02-16,Email,Interested,False,0.0
CRS00014193,CMP0027,CUS0003014,2025-11-17,Outbound Call,Converted,True,189552.92
CRS00014194,CMP0017,CUS0003943,2025-05-24,LINE OA,Not Interested,False,0.0
CRS00014195,CMP0030,CUS0008438,2024-02-20,SMS,Converted,True,148651.07
CRS00014196,CMP0015,CUS0009019,2025-02-02,Email,No Response,False,0.0
CRS00014197,CMP0013,CUS0008590,2024-05-14,Email,No Response,False,0.0
CRS00014198,CMP0002,CUS0004358,2025-01-23,Email,No Response,False,0.0
CRS00014199,CMP0026,CUS0002398,2026-01-07,Mobile App,No Response,False,0.0
CRS00014200,CMP0024,CUS0005403,2024-07-24,LINE OA,No Response,False,0.0
CRS00014201,CMP0022,CUS0006969,2025-07-26,Mobile App,Not Interested,False,0.0
CRS00014202,CMP0025,CUS0003858,2025-11-26,Email,Interested,False,0.0
CRS00014203,CMP0027,CUS0003696,2024-08-30,LINE OA,No Response,False,0.0
CRS00014204,CMP0001,CUS0006165,2024-09-01,Email,No Response,False,0.0
CRS00014205,CMP0005,CUS0001840,2025-05-12,Email,No Response,False,0.0
CRS00014206,CMP0021,CUS0001130,2024-01-11,SMS,Not Interested,False,0.0
CRS00014207,CMP0008,CUS0009926,2024-04-12,Email,Converted,True,160514.19
CRS00014208,CMP0007,CUS0004192,2025-11-18,LINE OA,Not Interested,False,0.0
CRS00014209,CMP0018,CUS0002891,2024-02-07,LINE OA,Interested,False,0.0
CRS00014210,CMP0024,CUS0000532,2025-08-16,Email,Converted,True,7739.76
CRS00014211,CMP0010,CUS0009111,2025-02-23,Branch,Not Interested,False,0.0
CRS00014212,CMP0023,CUS0001169,2025-09-26,LINE OA,No Response,False,0.0
CRS00014213,CMP0008,CUS0002373,2025-03-27,LINE OA,Not Interested,False,0.0
CRS00014214,CMP0015,CUS0006348,2025-07-30,Branch,No Response,False,0.0
CRS00014215,CMP0009,CUS0008555,2024-12-14,Outbound Call,No Response,False,0.0
CRS00014216,CMP0005,CUS0005073,2024-10-20,Email,Converted,True,153852.5
CRS00014217,CMP0029,CUS0008758,2024-07-11,Branch,No Response,False,0.0
CRS00014218,CMP0017,CUS0000819,2024-06-14,SMS,Interested,False,0.0
CRS00014219,CMP0012,CUS0004742,2025-05-14,LINE OA,Not Interested,False,0.0
CRS00014220,CMP0011,CUS0001192,2024-08-23,Mobile App,No Response,False,0.0
CRS00014221,CMP0021,CUS0007105,2024-07-24,Outbound Call,Interested,False,0.0
CRS00014222,CMP0029,CUS0004815,2024-09-24,Outbound Call,Interested,False,0.0
CRS00014223,CMP0030,CUS0007431,2024-03-05,Branch,Not Interested,False,0.0
CRS00014224,CMP0028,CUS0008440,2025-06-16,Mobile App,No Response,False,0.0
CRS00014225,CMP0013,CUS0000454,2025-02-13,Mobile App,Opted Out,False,0.0
CRS00014226,CMP0016,CUS0004211,2024-09-06,LINE OA,No Response,False,0.0
CRS00014227,CMP0012,CUS0003885,2025-06-03,LINE OA,No Response,False,0.0
CRS00014228,CMP0027,CUS0001363,2025-04-08,Email,Not Interested,False,0.0
CRS00014229,CMP0029,CUS0001907,2024-09-01,Outbound Call,No Response,False,0.0
CRS00014230,CMP0010,CUS0009995,2024-11-29,SMS,No Response,False,0.0
CRS00014231,CMP0003,CUS0002914,2026-01-28,SMS,No Response,False,0.0
CRS00014232,CMP0007,CUS0000849,2025-12-05,Outbound Call,Interested,False,0.0
CRS00014233,CMP0010,CUS0004170,2026-03-09,Mobile App,No Response,False,0.0
CRS00014234,CMP0022,CUS0001211,2024-11-30,SMS,Not Interested,False,0.0
CRS00014235,CMP0027,CUS0005934,2024-06-05,Outbound Call,Converted,True,137412.03
CRS00014236,CMP0006,CUS0008816,2024-12-24,SMS,Opted Out,False,0.0
CRS00014237,CMP0003,CUS0001925,2025-09-17,SMS,Opted Out,False,0.0
CRS00014238,CMP0028,CUS0000001,2024-09-26,Branch,Interested,False,0.0
CRS00014239,CMP0027,CUS0006030,2024-07-31,LINE OA,Interested,False,0.0
CRS00014240,CMP0008,CUS0000762,2024-02-06,LINE OA,Interested,False,0.0
CRS00014241,CMP0015,CUS0004544,2024-07-20,LINE OA,Not Interested,False,0.0
CRS00014242,CMP0005,CUS0006151,2025-09-03,Outbound Call,No Response,False,0.0
CRS00014243,CMP0004,CUS0003465,2026-03-01,SMS,No Response,False,0.0
CRS00014244,CMP0016,CUS0008402,2025-10-24,Branch,No Response,False,0.0
CRS00014245,CMP0012,CUS0005871,2025-11-28,Branch,Interested,False,0.0
CRS00014246,CMP0015,CUS0002427,2025-04-07,Branch,Interested,False,0.0
CRS00014247,CMP0006,CUS0003669,2025-02-25,Outbound Call,No Response,False,0.0
CRS00014248,CMP0006,CUS0005792,2026-02-17,Outbound Call,Not Interested,False,0.0
CRS00014249,CMP0016,CUS0007759,2025-09-26,LINE OA,No Response,False,0.0
CRS00014250,CMP0015,CUS0004654,2024-02-11,Email,Interested,False,0.0
CRS00014251,CMP0008,CUS0005130,2024-10-02,LINE OA,No Response,False,0.0
CRS00014252,CMP0001,CUS0002024,2024-10-07,LINE OA,No Response,False,0.0
CRS00014253,CMP0005,CUS0002101,2025-11-16,Mobile App,Opted Out,False,0.0
CRS00014254,CMP0013,CUS0001360,2025-08-30,Email,No Response,False,0.0
CRS00014255,CMP0012,CUS0008896,2025-02-14,Mobile App,Not Interested,False,0.0
CRS00014256,CMP0005,CUS0006824,2026-02-09,Outbound Call,Not Interested,False,0.0
CRS00014257,CMP0004,CUS0005388,2025-10-18,Outbound Call,No Response,False,0.0
CRS00014258,CMP0006,CUS0006334,2024-12-19,Email,Interested,False,0.0
CRS00014259,CMP0010,CUS0000368,2024-11-18,LINE OA,Converted,True,173541.44
CRS00014260,CMP0004,CUS0006670,2026-01-24,Outbound Call,No Response,False,0.0
CRS00014261,CMP0025,CUS0004523,2024-08-29,Branch,Interested,False,0.0
CRS00014262,CMP0014,CUS0002218,2025-11-17,Branch,No Response,False,0.0
CRS00014263,CMP0010,CUS0004990,2024-03-14,Email,Opted Out,False,0.0
CRS00014264,CMP0024,CUS0002734,2025-12-01,Branch,No Response,False,0.0
CRS00014265,CMP0021,CUS0009599,2024-12-24,SMS,Converted,True,44779.02
CRS00014266,CMP0015,CUS0008227,2025-12-26,LINE OA,Interested,False,0.0
CRS00014267,CMP0030,CUS0007895,2024-08-12,LINE OA,Interested,False,0.0
CRS00014268,CMP0019,CUS0005489,2025-07-15,Branch,No Response,False,0.0
CRS00014269,CMP0007,CUS0008048,2025-05-07,Mobile App,No Response,False,0.0
CRS00014270,CMP0001,CUS0001186,2024-10-09,Outbound Call,Interested,False,0.0
CRS00014271,CMP0008,CUS0007897,2024-06-09,SMS,Not Interested,False,0.0
CRS00014272,CMP0011,CUS0000826,2024-12-21,Mobile App,No Response,False,0.0
CRS00014273,CMP0012,CUS0008211,2025-10-25,Email,Not Interested,False,0.0
CRS00014274,CMP0003,CUS0002973,2024-12-04,Branch,Interested,False,0.0
CRS00014275,CMP0001,CUS0009154,2025-02-14,Outbound Call,Interested,False,0.0
CRS00014276,CMP0015,CUS0002614,2025-09-23,Outbound Call,No Response,False,0.0
CRS00014277,CMP0018,CUS0006163,2025-01-16,Email,Interested,False,0.0
CRS00014278,CMP0013,CUS0000316,2025-08-26,Outbound Call,Interested,False,0.0
CRS00014279,CMP0025,CUS0000054,2026-03-26,SMS,Opted Out,False,0.0
CRS00014280,CMP0007,CUS0008884,2024-05-07,SMS,Not Interested,False,0.0
CRS00014281,CMP0021,CUS0003517,2024-02-16,Email,Interested,False,0.0
CRS00014282,CMP0019,CUS0002851,2024-06-10,LINE OA,Not Interested,False,0.0
CRS00014283,CMP0003,CUS0005032,2025-06-27,Outbound Call,Not Interested,False,0.0
CRS00014284,CMP0004,CUS0008882,2025-11-12,Mobile App,Not Interested,False,0.0
CRS00014285,CMP0011,CUS0004661,2026-03-13,Branch,Opted Out,False,0.0
CRS00014286,CMP0030,CUS0006279,2025-03-13,Email,Converted,True,102353.03
CRS00014287,CMP0002,CUS0003105,2025-06-27,Branch,No Response,False,0.0
CRS00014288,CMP0016,CUS0005897,2025-07-22,LINE OA,Not Interested,False,0.0
CRS00014289,CMP0010,CUS0004490,2025-03-09,Email,Interested,False,0.0
CRS00014290,CMP0021,CUS0000639,2025-08-11,Email,Not Interested,False,0.0
CRS00014291,CMP0022,CUS0003115,2025-03-07,Email,No Response,False,0.0
CRS00014292,CMP0006,CUS0007125,2026-04-13,Branch,No Response,False,0.0
CRS00014293,CMP0029,CUS0000233,2024-01-15,SMS,No Response,False,0.0
CRS00014294,CMP0022,CUS0000309,2024-05-12,Email,Interested,False,0.0
CRS00014295,CMP0025,CUS0009643,2025-08-19,Branch,Interested,False,0.0
CRS00014296,CMP0015,CUS0004879,2025-02-12,Branch,Converted,True,97461.7
CRS00014297,CMP0001,CUS0009806,2025-05-10,Branch,Opted Out,False,0.0
CRS00014298,CMP0029,CUS0002331,2025-01-13,Outbound Call,Interested,False,0.0
CRS00014299,CMP0009,CUS0003011,2025-03-31,Branch,Not Interested,False,0.0
CRS00014300,CMP0021,CUS0005754,2024-08-04,Outbound Call,Interested,False,0.0
CRS00014301,CMP0021,CUS0004157,2024-11-08,Branch,No Response,False,0.0
CRS00014302,CMP0003,CUS0000564,2025-02-16,LINE OA,No Response,False,0.0
CRS00014303,CMP0014,CUS0008709,2024-07-21,Email,No Response,False,0.0
CRS00014304,CMP0016,CUS0003895,2026-02-12,Email,Interested,False,0.0
CRS00014305,CMP0014,CUS0008402,2024-01-24,Email,No Response,False,0.0
CRS00014306,CMP0013,CUS0004563,2025-09-13,LINE OA,Interested,False,0.0
CRS00014307,CMP0011,CUS0002304,2026-01-27,Outbound Call,No Response,False,0.0
CRS00014308,CMP0007,CUS0003047,2025-09-11,LINE OA,Interested,False,0.0
CRS00014309,CMP0006,CUS0007390,2025-05-06,Email,Converted,True,15679.37
CRS00014310,CMP0008,CUS0007273,2024-04-01,Email,No Response,False,0.0
CRS00014311,CMP0011,CUS0005476,2025-08-02,Email,Opted Out,False,0.0
CRS00014312,CMP0016,CUS0006473,2025-09-15,Branch,No Response,False,0.0
CRS00014313,CMP0008,CUS0001902,2024-05-03,Branch,Interested,False,0.0
CRS00014314,CMP0017,CUS0003708,2025-10-02,Email,Converted,True,57879.5
CRS00014315,CMP0018,CUS0000947,2025-12-14,LINE OA,Converted,True,96254.69
CRS00014316,CMP0001,CUS0006574,2026-04-25,Mobile App,Interested,False,0.0
CRS00014317,CMP0023,CUS0009962,2025-12-06,SMS,No Response,False,0.0
CRS00014318,CMP0028,CUS0008585,2024-07-23,Outbound Call,No Response,False,0.0
CRS00014319,CMP0014,CUS0001223,2024-05-18,LINE OA,No Response,False,0.0
CRS00014320,CMP0020,CUS0005416,2025-06-05,Outbound Call,Interested,False,0.0
CRS00014321,CMP0019,CUS0004083,2025-07-30,Outbound Call,No Response,False,0.0
CRS00014322,CMP0015,CUS0009670,2024-09-09,Email,No Response,False,0.0
CRS00014323,CMP0021,CUS0002329,2026-03-10,Email,No Response,False,0.0
CRS00014324,CMP0008,CUS0009882,2024-09-13,Branch,Interested,False,0.0
CRS00014325,CMP0012,CUS0007802,2025-03-11,Outbound Call,No Response,False,0.0
CRS00014326,CMP0030,CUS0000449,2025-06-28,Mobile App,No Response,False,0.0
CRS00014327,CMP0022,CUS0001597,2024-06-10,SMS,Converted,True,175508.14
CRS00014328,CMP0009,CUS0009243,2024-11-24,Mobile App,No Response,False,0.0
CRS00014329,CMP0026,CUS0007691,2025-09-29,LINE OA,Interested,False,0.0
CRS00014330,CMP0021,CUS0002184,2024-02-01,Branch,Interested,False,0.0
CRS00014331,CMP0007,CUS0009930,2024-10-02,Branch,No Response,False,0.0
CRS00014332,CMP0018,CUS0009854,2024-10-22,SMS,Converted,True,102858.29
CRS00014333,CMP0029,CUS0001415,2025-07-16,Outbound Call,Interested,False,0.0
CRS00014334,CMP0028,CUS0004643,2024-02-26,Branch,Converted,True,68678.41
CRS00014335,CMP0011,CUS0005013,2025-10-07,LINE OA,No Response,False,0.0
CRS00014336,CMP0028,CUS0009709,2024-06-14,Branch,Not Interested,False,0.0
