schedule_id,loan_id,installment_no,due_date,principal_due_thb,interest_due_thb,total_due_thb,paid
LRS00056056,LON0002448,16,2026-11-02,69115.47,29620.92,98736.39,False
LRS00056057,LON0002448,17,2026-12-02,69115.47,29620.92,98736.39,False
LRS00056058,LON0002448,18,2027-01-01,69115.47,29620.92,98736.39,False
LRS00056059,LON0002448,19,2027-01-31,69115.47,29620.92,98736.39,False
LRS00056060,LON0002448,20,2027-03-02,69115.47,29620.92,98736.39,False
LRS00056061,LON0002448,21,2027-04-01,69115.47,29620.92,98736.39,False
LRS00056062,LON0002448,22,2027-05-01,69115.47,29620.92,98736.39,False
LRS00056063,LON0002448,23,2027-05-31,69115.47,29620.92,98736.39,False
LRS00056064,LON0002448,24,2027-06-30,69115.47,29620.92,98736.39,False
LRS00056065,LON0002449,1,2022-10-14,637435.3,273186.56,910621.86,True
LRS00056066,LON0002449,2,2022-11-13,637435.3,273186.56,910621.86,True
LRS00056067,LON0002449,3,2022-12-13,637435.3,273186.56,910621.86,True
LRS00056068,LON0002449,4,2023-01-12,637435.3,273186.56,910621.86,True
LRS00056069,LON0002449,5,2023-02-11,637435.3,273186.56,910621.86,True
LRS00056070,LON0002449,6,2023-03-13,637435.3,273186.56,910621.86,True
LRS00056071,LON0002449,7,2023-04-12,637435.3,273186.56,910621.86,True
LRS00056072,LON0002449,8,2023-05-12,637435.3,273186.56,910621.86,True
LRS00056073,LON0002449,9,2023-06-11,637435.3,273186.56,910621.86,True
LRS00056074,LON0002449,10,2023-07-11,637435.3,273186.56,910621.86,True
LRS00056075,LON0002449,11,2023-08-10,637435.3,273186.56,910621.86,True
LRS00056076,LON0002449,12,2023-09-09,637435.3,273186.56,910621.86,True
LRS00056077,LON0002450,1,2025-09-02,305607.6,130974.69,436582.29,True
LRS00056078,LON0002450,2,2025-10-02,305607.6,130974.69,436582.29,True
LRS00056079,LON0002450,3,2025-11-01,305607.6,130974.69,436582.29,True
LRS00056080,LON0002450,4,2025-12-01,305607.6,130974.69,436582.29,True
LRS00056081,LON0002450,5,2025-12-31,305607.6,130974.69,436582.29,True
LRS00056082,LON0002450,6,2026-01-30,305607.6,130974.69,436582.29,True
LRS00056083,LON0002450,7,2026-03-01,305607.6,130974.69,436582.29,True
LRS00056084,LON0002450,8,2026-03-31,305607.6,130974.69,436582.29,True
LRS00056085,LON0002450,9,2026-04-30,305607.6,130974.69,436582.29,True
LRS00056086,LON0002450,10,2026-05-30,305607.6,130974.69,436582.29,False
LRS00056087,LON0002450,11,2026-06-29,305607.6,130974.69,436582.29,False
LRS00056088,LON0002450,12,2026-07-29,305607.6,130974.69,436582.29,False
LRS00056089,LON0002450,13,2026-08-28,305607.6,130974.69,436582.29,False
LRS00056090,LON0002450,14,2026-09-27,305607.6,130974.69,436582.29,False
LRS00056091,LON0002450,15,2026-10-27,305607.6,130974.69,436582.29,False
LRS00056092,LON0002450,16,2026-11-26,305607.6,130974.69,436582.29,False
LRS00056093,LON0002450,17,2026-12-26,305607.6,130974.69,436582.29,False
LRS00056094,LON0002450,18,2027-01-25,305607.6,130974.69,436582.29,False
LRS00056095,LON0002450,19,2027-02-24,305607.6,130974.69,436582.29,False
LRS00056096,LON0002450,20,2027-03-26,305607.6,130974.69,436582.29,False
LRS00056097,LON0002450,21,2027-04-25,305607.6,130974.69,436582.29,False
LRS00056098,LON0002450,22,2027-05-25,305607.6,130974.69,436582.29,False
LRS00056099,LON0002450,23,2027-06-24,305607.6,130974.69,436582.29,False
LRS00056100,LON0002450,24,2027-07-24,305607.6,130974.69,436582.29,False
LRS00056101,LON0002451,1,2022-12-20,5893.7,2525.87,8419.57,True
LRS00056102,LON0002451,2,2023-01-19,5893.7,2525.87,8419.57,True
LRS00056103,LON0002451,3,2023-02-18,5893.7,2525.87,8419.57,True
LRS00056104,LON0002451,4,2023-03-20,5893.7,2525.87,8419.57,True
LRS00056105,LON0002451,5,2023-04-19,5893.7,2525.87,8419.57,True
LRS00056106,LON0002451,6,2023-05-19,5893.7,2525.87,8419.57,True
LRS00056107,LON0002451,7,2023-06-18,5893.7,2525.87,8419.57,True
LRS00056108,LON0002451,8,2023-07-18,5893.7,2525.87,8419.57,True
LRS00056109,LON0002451,9,2023-08-17,5893.7,2525.87,8419.57,True
LRS00056110,LON0002451,10,2023-09-16,5893.7,2525.87,8419.57,True
LRS00056111,LON0002451,11,2023-10-16,5893.7,2525.87,8419.57,True
LRS00056112,LON0002451,12,2023-11-15,5893.7,2525.87,8419.57,True
LRS00056113,LON0002451,13,2023-12-15,5893.7,2525.87,8419.57,True
LRS00056114,LON0002451,14,2024-01-14,5893.7,2525.87,8419.57,True
LRS00056115,LON0002451,15,2024-02-13,5893.7,2525.87,8419.57,True
LRS00056116,LON0002451,16,2024-03-14,5893.7,2525.87,8419.57,False
LRS00056117,LON0002451,17,2024-04-13,5893.7,2525.87,8419.57,True
LRS00056118,LON0002451,18,2024-05-13,5893.7,2525.87,8419.57,True
LRS00056119,LON0002451,19,2024-06-12,5893.7,2525.87,8419.57,True
LRS00056120,LON0002451,20,2024-07-12,5893.7,2525.87,8419.57,True
LRS00056121,LON0002451,21,2024-08-11,5893.7,2525.87,8419.57,True
LRS00056122,LON0002451,22,2024-09-10,5893.7,2525.87,8419.57,True
LRS00056123,LON0002451,23,2024-10-10,5893.7,2525.87,8419.57,True
LRS00056124,LON0002451,24,2024-11-09,5893.7,2525.87,8419.57,True
LRS00056125,LON0002452,1,2025-03-18,50196.19,21512.66,71708.85,True
LRS00056126,LON0002452,2,2025-04-17,50196.19,21512.66,71708.85,True
LRS00056127,LON0002452,3,2025-05-17,50196.19,21512.66,71708.85,True
LRS00056128,LON0002452,4,2025-06-16,50196.19,21512.66,71708.85,True
LRS00056129,LON0002452,5,2025-07-16,50196.19,21512.66,71708.85,True
LRS00056130,LON0002452,6,2025-08-15,50196.19,21512.66,71708.85,True
LRS00056131,LON0002452,7,2025-09-14,50196.19,21512.66,71708.85,False
LRS00056132,LON0002452,8,2025-10-14,50196.19,21512.66,71708.85,True
LRS00056133,LON0002452,9,2025-11-13,50196.19,21512.66,71708.85,True
LRS00056134,LON0002452,10,2025-12-13,50196.19,21512.66,71708.85,True
LRS00056135,LON0002452,11,2026-01-12,50196.19,21512.66,71708.85,True
LRS00056136,LON0002452,12,2026-02-11,50196.19,21512.66,71708.85,True
LRS00056137,LON0002452,13,2026-03-13,50196.19,21512.66,71708.85,True
LRS00056138,LON0002452,14,2026-04-12,50196.19,21512.66,71708.85,True
LRS00056139,LON0002452,15,2026-05-12,50196.19,21512.66,71708.85,False
LRS00056140,LON0002452,16,2026-06-11,50196.19,21512.66,71708.85,False
LRS00056141,LON0002452,17,2026-07-11,50196.19,21512.66,71708.85,False
LRS00056142,LON0002452,18,2026-08-10,50196.19,21512.66,71708.85,False
LRS00056143,LON0002452,19,2026-09-09,50196.19,21512.66,71708.85,False
LRS00056144,LON0002452,20,2026-10-09,50196.19,21512.66,71708.85,False
LRS00056145,LON0002452,21,2026-11-08,50196.19,21512.66,71708.85,False
LRS00056146,LON0002452,22,2026-12-08,50196.19,21512.66,71708.85,False
LRS00056147,LON0002452,23,2027-01-07,50196.19,21512.66,71708.85,False
LRS00056148,LON0002452,24,2027-02-06,50196.19,21512.66,71708.85,False
LRS00056149,LON0002453,1,2025-07-12,4085.5,1750.93,5836.43,True
LRS00056150,LON0002453,2,2025-08-11,4085.5,1750.93,5836.43,True
LRS00056151,LON0002453,3,2025-09-10,4085.5,1750.93,5836.43,True
LRS00056152,LON0002453,4,2025-10-10,4085.5,1750.93,5836.43,True
LRS00056153,LON0002453,5,2025-11-09,4085.5,1750.93,5836.43,True
LRS00056154,LON0002453,6,2025-12-09,4085.5,1750.93,5836.43,True
LRS00056155,LON0002453,7,2026-01-08,4085.5,1750.93,5836.43,True
LRS00056156,LON0002453,8,2026-02-07,4085.5,1750.93,5836.43,True
LRS00056157,LON0002453,9,2026-03-09,4085.5,1750.93,5836.43,True
LRS00056158,LON0002453,10,2026-04-08,4085.5,1750.93,5836.43,True
LRS00056159,LON0002453,11,2026-05-08,4085.5,1750.93,5836.43,False
LRS00056160,LON0002453,12,2026-06-07,4085.5,1750.93,5836.43,False
LRS00056161,LON0002453,13,2026-07-07,4085.5,1750.93,5836.43,False
LRS00056162,LON0002453,14,2026-08-06,4085.5,1750.93,5836.43,False
LRS00056163,LON0002453,15,2026-09-05,4085.5,1750.93,5836.43,False
LRS00056164,LON0002453,16,2026-10-05,4085.5,1750.93,5836.43,False
LRS00056165,LON0002453,17,2026-11-04,4085.5,1750.93,5836.43,False
LRS00056166,LON0002453,18,2026-12-04,4085.5,1750.93,5836.43,False
LRS00056167,LON0002453,19,2027-01-03,4085.5,1750.93,5836.43,False
LRS00056168,LON0002453,20,2027-02-02,4085.5,1750.93,5836.43,False
LRS00056169,LON0002453,21,2027-03-04,4085.5,1750.93,5836.43,False
LRS00056170,LON0002453,22,2027-04-03,4085.5,1750.93,5836.43,False
LRS00056171,LON0002453,23,2027-05-03,4085.5,1750.93,5836.43,False
LRS00056172,LON0002453,24,2027-06-02,4085.5,1750.93,5836.43,False
LRS00056173,LON0002454,1,2021-06-01,61273.6,26260.12,87533.72,True
LRS00056174,LON0002454,2,2021-07-01,61273.6,26260.12,87533.72,True
LRS00056175,LON0002454,3,2021-07-31,61273.6,26260.12,87533.72,True
LRS00056176,LON0002454,4,2021-08-30,61273.6,26260.12,87533.72,True
LRS00056177,LON0002454,5,2021-09-29,61273.6,26260.12,87533.72,True
LRS00056178,LON0002454,6,2021-10-29,61273.6,26260.12,87533.72,True
LRS00056179,LON0002454,7,2021-11-28,61273.6,26260.12,87533.72,True
LRS00056180,LON0002454,8,2021-12-28,61273.6,26260.12,87533.72,True
LRS00056181,LON0002454,9,2022-01-27,61273.6,26260.12,87533.72,True
LRS00056182,LON0002454,10,2022-02-26,61273.6,26260.12,87533.72,True
LRS00056183,LON0002454,11,2022-03-28,61273.6,26260.12,87533.72,True
LRS00056184,LON0002454,12,2022-04-27,61273.6,26260.12,87533.72,True
LRS00056185,LON0002454,13,2022-05-27,61273.6,26260.12,87533.72,True
LRS00056186,LON0002454,14,2022-06-26,61273.6,26260.12,87533.72,True
LRS00056187,LON0002454,15,2022-07-26,61273.6,26260.12,87533.72,True
LRS00056188,LON0002454,16,2022-08-25,61273.6,26260.12,87533.72,True
LRS00056189,LON0002454,17,2022-09-24,61273.6,26260.12,87533.72,True
LRS00056190,LON0002454,18,2022-10-24,61273.6,26260.12,87533.72,True
LRS00056191,LON0002454,19,2022-11-23,61273.6,26260.12,87533.72,True
LRS00056192,LON0002454,20,2022-12-23,61273.6,26260.12,87533.72,True
LRS00056193,LON0002454,21,2023-01-22,61273.6,26260.12,87533.72,True
LRS00056194,LON0002454,22,2023-02-21,61273.6,26260.12,87533.72,True
LRS00056195,LON0002454,23,2023-03-23,61273.6,26260.12,87533.72,True
LRS00056196,LON0002454,24,2023-04-22,61273.6,26260.12,87533.72,True
LRS00056197,LON0002455,1,2020-03-04,21120.13,9051.48,30171.61,True
LRS00056198,LON0002455,2,2020-04-03,21120.13,9051.48,30171.61,True
LRS00056199,LON0002455,3,2020-05-03,21120.13,9051.48,30171.61,True
LRS00056200,LON0002455,4,2020-06-02,21120.13,9051.48,30171.61,True
LRS00056201,LON0002455,5,2020-07-02,21120.13,9051.48,30171.61,True
LRS00056202,LON0002455,6,2020-08-01,21120.13,9051.48,30171.61,True
LRS00056203,LON0002455,7,2020-08-31,21120.13,9051.48,30171.61,True
LRS00056204,LON0002455,8,2020-09-30,21120.13,9051.48,30171.61,True
LRS00056205,LON0002455,9,2020-10-30,21120.13,9051.48,30171.61,True
LRS00056206,LON0002455,10,2020-11-29,21120.13,9051.48,30171.61,True
LRS00056207,LON0002455,11,2020-12-29,21120.13,9051.48,30171.61,True
LRS00056208,LON0002455,12,2021-01-28,21120.13,9051.48,30171.61,False
LRS00056209,LON0002455,13,2021-02-27,21120.13,9051.48,30171.61,True
LRS00056210,LON0002455,14,2021-03-29,21120.13,9051.48,30171.61,True
LRS00056211,LON0002455,15,2021-04-28,21120.13,9051.48,30171.61,True
LRS00056212,LON0002455,16,2021-05-28,21120.13,9051.48,30171.61,True
LRS00056213,LON0002455,17,2021-06-27,21120.13,9051.48,30171.61,True
LRS00056214,LON0002455,18,2021-07-27,21120.13,9051.48,30171.61,True
LRS00056215,LON0002455,19,2021-08-26,21120.13,9051.48,30171.61,True
LRS00056216,LON0002455,20,2021-09-25,21120.13,9051.48,30171.61,True
LRS00056217,LON0002455,21,2021-10-25,21120.13,9051.48,30171.61,True
LRS00056218,LON0002455,22,2021-11-24,21120.13,9051.48,30171.61,True
LRS00056219,LON0002455,23,2021-12-24,21120.13,9051.48,30171.61,True
LRS00056220,LON0002455,24,2022-01-23,21120.13,9051.48,30171.61,True
LRS00056221,LON0002456,1,2021-07-22,14525.11,6225.05,20750.16,True
LRS00056222,LON0002456,2,2021-08-21,14525.11,6225.05,20750.16,True
LRS00056223,LON0002456,3,2021-09-20,14525.11,6225.05,20750.16,True
LRS00056224,LON0002456,4,2021-10-20,14525.11,6225.05,20750.16,True
LRS00056225,LON0002456,5,2021-11-19,14525.11,6225.05,20750.16,True
LRS00056226,LON0002456,6,2021-12-19,14525.11,6225.05,20750.16,True
LRS00056227,LON0002456,7,2022-01-18,14525.11,6225.05,20750.16,True
LRS00056228,LON0002456,8,2022-02-17,14525.11,6225.05,20750.16,True
LRS00056229,LON0002456,9,2022-03-19,14525.11,6225.05,20750.16,True
LRS00056230,LON0002456,10,2022-04-18,14525.11,6225.05,20750.16,True
LRS00056231,LON0002456,11,2022-05-18,14525.11,6225.05,20750.16,True
LRS00056232,LON0002456,12,2022-06-17,14525.11,6225.05,20750.16,True
LRS00056233,LON0002456,13,2022-07-17,14525.11,6225.05,20750.16,True
LRS00056234,LON0002456,14,2022-08-16,14525.11,6225.05,20750.16,True
LRS00056235,LON0002456,15,2022-09-15,14525.11,6225.05,20750.16,True
LRS00056236,LON0002456,16,2022-10-15,14525.11,6225.05,20750.16,True
LRS00056237,LON0002456,17,2022-11-14,14525.11,6225.05,20750.16,True
LRS00056238,LON0002456,18,2022-12-14,14525.11,6225.05,20750.16,True
LRS00056239,LON0002456,19,2023-01-13,14525.11,6225.05,20750.16,True
LRS00056240,LON0002456,20,2023-02-12,14525.11,6225.05,20750.16,True
LRS00056241,LON0002456,21,2023-03-14,14525.11,6225.05,20750.16,True
LRS00056242,LON0002456,22,2023-04-13,14525.11,6225.05,20750.16,True
LRS00056243,LON0002456,23,2023-05-13,14525.11,6225.05,20750.16,True
LRS00056244,LON0002456,24,2023-06-12,14525.11,6225.05,20750.16,True
LRS00056245,LON0002457,1,2023-04-01,6724.67,2882.0,9606.67,False
LRS00056246,LON0002457,2,2023-05-01,6724.67,2882.0,9606.67,True
LRS00056247,LON0002457,3,2023-05-31,6724.67,2882.0,9606.67,True
LRS00056248,LON0002457,4,2023-06-30,6724.67,2882.0,9606.67,True
LRS00056249,LON0002457,5,2023-07-30,6724.67,2882.0,9606.67,True
LRS00056250,LON0002457,6,2023-08-29,6724.67,2882.0,9606.67,True
LRS00056251,LON0002457,7,2023-09-28,6724.67,2882.0,9606.67,True
LRS00056252,LON0002457,8,2023-10-28,6724.67,2882.0,9606.67,True
LRS00056253,LON0002457,9,2023-11-27,6724.67,2882.0,9606.67,True
LRS00056254,LON0002457,10,2023-12-27,6724.67,2882.0,9606.67,True
LRS00056255,LON0002457,11,2024-01-26,6724.67,2882.0,9606.67,True
LRS00056256,LON0002457,12,2024-02-25,6724.67,2882.0,9606.67,True
LRS00056257,LON0002457,13,2024-03-26,6724.67,2882.0,9606.67,True
LRS00056258,LON0002457,14,2024-04-25,6724.67,2882.0,9606.67,True
LRS00056259,LON0002457,15,2024-05-25,6724.67,2882.0,9606.67,False
LRS00056260,LON0002457,16,2024-06-24,6724.67,2882.0,9606.67,True
LRS00056261,LON0002457,17,2024-07-24,6724.67,2882.0,9606.67,True
LRS00056262,LON0002457,18,2024-08-23,6724.67,2882.0,9606.67,True
LRS00056263,LON0002457,19,2024-09-22,6724.67,2882.0,9606.67,True
LRS00056264,LON0002457,20,2024-10-22,6724.67,2882.0,9606.67,True
LRS00056265,LON0002457,21,2024-11-21,6724.67,2882.0,9606.67,True
LRS00056266,LON0002457,22,2024-12-21,6724.67,2882.0,9606.67,True
LRS00056267,LON0002457,23,2025-01-20,6724.67,2882.0,9606.67,True
LRS00056268,LON0002457,24,2025-02-19,6724.67,2882.0,9606.67,True
LRS00056269,LON0002458,1,2024-06-17,9652.94,4136.97,13789.91,True
LRS00056270,LON0002458,2,2024-07-17,9652.94,4136.97,13789.91,True
LRS00056271,LON0002458,3,2024-08-16,9652.94,4136.97,13789.91,True
LRS00056272,LON0002458,4,2024-09-15,9652.94,4136.97,13789.91,True
LRS00056273,LON0002458,5,2024-10-15,9652.94,4136.97,13789.91,True
LRS00056274,LON0002458,6,2024-11-14,9652.94,4136.97,13789.91,True
LRS00056275,LON0002458,7,2024-12-14,9652.94,4136.97,13789.91,True
LRS00056276,LON0002458,8,2025-01-13,9652.94,4136.97,13789.91,True
LRS00056277,LON0002458,9,2025-02-12,9652.94,4136.97,13789.91,True
LRS00056278,LON0002458,10,2025-03-14,9652.94,4136.97,13789.91,True
LRS00056279,LON0002458,11,2025-04-13,9652.94,4136.97,13789.91,True
LRS00056280,LON0002458,12,2025-05-13,9652.94,4136.97,13789.91,True
LRS00056281,LON0002458,13,2025-06-12,9652.94,4136.97,13789.91,True
LRS00056282,LON0002458,14,2025-07-12,9652.94,4136.97,13789.91,True
LRS00056283,LON0002458,15,2025-08-11,9652.94,4136.97,13789.91,True
LRS00056284,LON0002458,16,2025-09-10,9652.94,4136.97,13789.91,True
LRS00056285,LON0002458,17,2025-10-10,9652.94,4136.97,13789.91,True
LRS00056286,LON0002458,18,2025-11-09,9652.94,4136.97,13789.91,True
LRS00056287,LON0002458,19,2025-12-09,9652.94,4136.97,13789.91,True
LRS00056288,LON0002458,20,2026-01-08,9652.94,4136.97,13789.91,True
LRS00056289,LON0002458,21,2026-02-07,9652.94,4136.97,13789.91,True
LRS00056290,LON0002458,22,2026-03-09,9652.94,4136.97,13789.91,True
LRS00056291,LON0002458,23,2026-04-08,9652.94,4136.97,13789.91,True
LRS00056292,LON0002458,24,2026-05-08,9652.94,4136.97,13789.91,False
LRS00056293,LON0002459,1,2024-02-02,102618.98,43979.56,146598.55,True
LRS00056294,LON0002459,2,2024-03-03,102618.98,43979.56,146598.55,True
LRS00056295,LON0002459,3,2024-04-02,102618.98,43979.56,146598.55,True
LRS00056296,LON0002459,4,2024-05-02,102618.98,43979.56,146598.55,True
LRS00056297,LON0002459,5,2024-06-01,102618.98,43979.56,146598.55,True
LRS00056298,LON0002459,6,2024-07-01,102618.98,43979.56,146598.55,True
LRS00056299,LON0002459,7,2024-07-31,102618.98,43979.56,146598.55,True
LRS00056300,LON0002459,8,2024-08-30,102618.98,43979.56,146598.55,True
LRS00056301,LON0002459,9,2024-09-29,102618.98,43979.56,146598.55,False
LRS00056302,LON0002459,10,2024-10-29,102618.98,43979.56,146598.55,False
LRS00056303,LON0002459,11,2024-11-28,102618.98,43979.56,146598.55,True
LRS00056304,LON0002459,12,2024-12-28,102618.98,43979.56,146598.55,True
LRS00056305,LON0002459,13,2025-01-27,102618.98,43979.56,146598.55,True
LRS00056306,LON0002459,14,2025-02-26,102618.98,43979.56,146598.55,True
LRS00056307,LON0002459,15,2025-03-28,102618.98,43979.56,146598.55,True
LRS00056308,LON0002459,16,2025-04-27,102618.98,43979.56,146598.55,True
LRS00056309,LON0002459,17,2025-05-27,102618.98,43979.56,146598.55,True
LRS00056310,LON0002459,18,2025-06-26,102618.98,43979.56,146598.55,True
LRS00056311,LON0002459,19,2025-07-26,102618.98,43979.56,146598.55,True
LRS00056312,LON0002459,20,2025-08-25,102618.98,43979.56,146598.55,True
LRS00056313,LON0002459,21,2025-09-24,102618.98,43979.56,146598.55,True
LRS00056314,LON0002459,22,2025-10-24,102618.98,43979.56,146598.55,True
LRS00056315,LON0002459,23,2025-11-23,102618.98,43979.56,146598.55,True
LRS00056316,LON0002459,24,2025-12-23,102618.98,43979.56,146598.55,True
LRS00056317,LON0002460,1,2023-02-11,75799.28,32485.41,108284.69,True
LRS00056318,LON0002460,2,2023-03-13,75799.28,32485.41,108284.69,True
LRS00056319,LON0002460,3,2023-04-12,75799.28,32485.41,108284.69,True
LRS00056320,LON0002460,4,2023-05-12,75799.28,32485.41,108284.69,True
LRS00056321,LON0002460,5,2023-06-11,75799.28,32485.41,108284.69,True
LRS00056322,LON0002460,6,2023-07-11,75799.28,32485.41,108284.69,True
LRS00056323,LON0002460,7,2023-08-10,75799.28,32485.41,108284.69,True
LRS00056324,LON0002460,8,2023-09-09,75799.28,32485.41,108284.69,True
LRS00056325,LON0002460,9,2023-10-09,75799.28,32485.41,108284.69,True
LRS00056326,LON0002460,10,2023-11-08,75799.28,32485.41,108284.69,True
LRS00056327,LON0002460,11,2023-12-08,75799.28,32485.41,108284.69,True
LRS00056328,LON0002460,12,2024-01-07,75799.28,32485.41,108284.69,True
LRS00056329,LON0002461,1,2021-08-07,19665.63,8428.13,28093.76,True
LRS00056330,LON0002461,2,2021-09-06,19665.63,8428.13,28093.76,True
LRS00056331,LON0002461,3,2021-10-06,19665.63,8428.13,28093.76,True
LRS00056332,LON0002461,4,2021-11-05,19665.63,8428.13,28093.76,True
LRS00056333,LON0002461,5,2021-12-05,19665.63,8428.13,28093.76,True
LRS00056334,LON0002461,6,2022-01-04,19665.63,8428.13,28093.76,True
LRS00056335,LON0002461,7,2022-02-03,19665.63,8428.13,28093.76,True
LRS00056336,LON0002461,8,2022-03-05,19665.63,8428.13,28093.76,True
LRS00056337,LON0002461,9,2022-04-04,19665.63,8428.13,28093.76,True
LRS00056338,LON0002461,10,2022-05-04,19665.63,8428.13,28093.76,True
LRS00056339,LON0002461,11,2022-06-03,19665.63,8428.13,28093.76,True
LRS00056340,LON0002461,12,2022-07-03,19665.63,8428.13,28093.76,True
LRS00056341,LON0002461,13,2022-08-02,19665.63,8428.13,28093.76,True
LRS00056342,LON0002461,14,2022-09-01,19665.63,8428.13,28093.76,True
LRS00056343,LON0002461,15,2022-10-01,19665.63,8428.13,28093.76,True
LRS00056344,LON0002461,16,2022-10-31,19665.63,8428.13,28093.76,True
LRS00056345,LON0002461,17,2022-11-30,19665.63,8428.13,28093.76,True
LRS00056346,LON0002461,18,2022-12-30,19665.63,8428.13,28093.76,True
LRS00056347,LON0002461,19,2023-01-29,19665.63,8428.13,28093.76,True
LRS00056348,LON0002461,20,2023-02-28,19665.63,8428.13,28093.76,True
LRS00056349,LON0002461,21,2023-03-30,19665.63,8428.13,28093.76,True
LRS00056350,LON0002461,22,2023-04-29,19665.63,8428.13,28093.76,True
LRS00056351,LON0002461,23,2023-05-29,19665.63,8428.13,28093.76,True
LRS00056352,LON0002461,24,2023-06-28,19665.63,8428.13,28093.76,True
LRS00056353,LON0002462,1,2021-10-02,6552.12,2808.05,9360.17,True
LRS00056354,LON0002462,2,2021-11-01,6552.12,2808.05,9360.17,True
LRS00056355,LON0002462,3,2021-12-01,6552.12,2808.05,9360.17,True
LRS00056356,LON0002462,4,2021-12-31,6552.12,2808.05,9360.17,True
LRS00056357,LON0002462,5,2022-01-30,6552.12,2808.05,9360.17,True
LRS00056358,LON0002462,6,2022-03-01,6552.12,2808.05,9360.17,True
LRS00056359,LON0002462,7,2022-03-31,6552.12,2808.05,9360.17,True
LRS00056360,LON0002462,8,2022-04-30,6552.12,2808.05,9360.17,True
