loan_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,end_date,monthly_payment_thb,outstanding_balance_thb,status
LON0002345,CUS0006467,PRD-LN04,BR0013,1164911.03,7.64,120,2020-06-19,2030-04-28,13912.97,516009.58,Late
LON0002346,CUS0008622,PRD-LN04,BR0034,4283879.37,7.56,240,2023-08-23,2043-05-10,34667.98,3471776.29,Current
LON0002347,CUS0007951,PRD-LN03,BR0026,13652147.53,4.28,36,2020-06-12,2023-05-28,404768.48,11592858.48,Current
LON0002348,CUS0006176,PRD-LN04,BR0023,5343198.33,13.88,12,2025-06-16,2026-06-11,479448.74,1469889.97,Current
LON0002349,CUS0008380,PRD-LN03,BR0001,3518621.78,4.25,240,2021-09-28,2041-06-15,21788.52,3028245.11,Current
LON0002350,CUS0002283,PRD-LN04,BR0023,4322339.55,7.7,60,2024-10-03,2029-09-07,87022.2,2436386.75,Closed
LON0002351,CUS0007887,PRD-LN02,BR0048,2085206.4,15.22,36,2024-02-29,2027-02-13,72509.22,2033081.36,Late
LON0002352,CUS0001022,PRD-LN04,BR0036,8985103.8,12.28,120,2022-02-28,2032-01-07,130368.68,8706254.45,Current
LON0002353,CUS0003477,PRD-LN03,BR0020,13403494.44,12.54,180,2022-10-30,2037-08-12,165550.09,3283694.74,Default
LON0002354,CUS0001372,PRD-LN02,BR0042,613885.35,14.74,48,2021-12-11,2025-11-20,17004.09,235737.43,Current
LON0002355,CUS0004180,PRD-LN03,BR0027,12873931.92,7.2,60,2021-04-23,2026-03-28,256135.82,9955142.23,Current
LON0002356,CUS0005095,PRD-LN04,BR0016,964478.16,16.05,120,2021-11-14,2031-09-23,16186.34,824406.75,Late
LON0002357,CUS0008075,PRD-LN03,BR0032,6367091.44,10.55,48,2023-05-10,2027-04-19,163172.85,3163609.27,Current
LON0002358,CUS0007799,PRD-LN04,BR0007,8041659.37,12.64,60,2020-10-30,2025-10-04,181493.9,5712717.0,Current
LON0002359,CUS0006024,PRD-LN01,BR0048,98142.9,12.52,84,2023-05-30,2030-04-23,1759.9,80205.13,Current
LON0002360,CUS0006512,PRD-LN04,BR0047,7040292.39,11.37,84,2021-11-02,2028-09-26,121920.95,5498687.89,Current
LON0002361,CUS0003904,PRD-LN02,BR0023,1693262.81,9.98,180,2020-08-06,2035-05-20,18175.18,413972.91,Current
LON0002362,CUS0004773,PRD-LN02,BR0047,1224194.31,8.78,12,2024-04-30,2025-04-25,106932.75,225882.16,Current
LON0002363,CUS0000581,PRD-LN02,BR0022,1441339.1,6.04,36,2020-01-06,2022-12-21,43874.46,838664.63,Current
LON0002364,CUS0005422,PRD-LN01,BR0007,328598.27,7.82,24,2021-11-04,2023-10-25,14834.65,139781.49,Current
LON0002365,CUS0003054,PRD-LN04,BR0006,1235261.19,4.54,36,2021-05-14,2024-04-28,36767.31,737886.08,Current
LON0002366,CUS0005166,PRD-LN04,BR0023,1679786.78,17.97,360,2024-03-05,2053-09-29,25274.69,608438.21,Current
LON0002367,CUS0004051,PRD-LN01,BR0050,68762.02,17.66,240,2025-07-04,2045-03-21,1043.25,36491.32,Current
LON0002368,CUS0009926,PRD-LN01,BR0033,1094911.12,7.14,36,2023-05-12,2026-04-26,33877.81,543441.85,Late
LON0002369,CUS0006220,PRD-LN04,BR0026,4485572.3,4.24,60,2021-08-02,2026-07-07,83095.34,1171339.46,Current
LON0002370,CUS0004766,PRD-LN04,BR0028,6840034.35,6.86,60,2021-07-30,2026-07-04,134989.53,1823217.01,Current
LON0002371,CUS0009999,PRD-LN04,BR0017,6009530.3,19.6,48,2021-07-28,2025-07-07,181593.9,1296534.36,Closed
LON0002372,CUS0002000,PRD-LN04,BR0025,5165080.11,7.35,120,2024-10-18,2034-08-27,60906.81,2308375.49,Current
LON0002373,CUS0007610,PRD-LN02,BR0017,2445269.96,18.49,120,2025-10-19,2035-08-28,44834.43,1889232.92,Current
LON0002374,CUS0008625,PRD-LN04,BR0041,4278392.49,17.81,240,2023-10-05,2043-06-22,65404.0,4094624.9,Current
LON0002375,CUS0003112,PRD-LN01,BR0015,989455.29,3.59,60,2023-11-13,2028-10-17,18039.83,479414.58,Current
LON0002376,CUS0003266,PRD-LN01,BR0004,289875.59,11.87,24,2023-08-13,2025-08-02,13627.86,108959.76,Late
LON0002377,CUS0006168,PRD-LN03,BR0019,12700547.55,12.8,60,2022-09-02,2027-08-07,287677.84,11787082.14,Current
LON0002378,CUS0003088,PRD-LN04,BR0027,5984425.98,6.3,360,2023-02-26,2052-09-21,37041.97,5378814.51,Current
LON0002379,CUS0003830,PRD-LN01,BR0040,504542.18,16.44,48,2024-02-10,2028-01-20,14412.82,437121.47,Current
LON0002380,CUS0009871,PRD-LN01,BR0029,1209374.54,12.88,180,2021-09-14,2036-06-27,15206.15,962350.34,Late
LON0002381,CUS0005668,PRD-LN04,BR0023,2620517.32,9.3,240,2020-01-12,2039-09-29,24085.43,1306973.91,Current
LON0002382,CUS0004291,PRD-LN01,BR0029,1057720.96,17.05,120,2021-01-12,2030-11-21,18416.47,188393.07,Current
LON0002383,CUS0005301,PRD-LN04,BR0026,5981752.39,13.0,60,2021-05-02,2026-04-06,136103.25,2047040.34,Current
LON0002384,CUS0004112,PRD-LN04,BR0042,5919554.6,9.54,84,2022-02-24,2029-01-18,96870.39,4621111.68,Current
LON0002385,CUS0008193,PRD-LN02,BR0040,1294107.63,6.93,84,2022-12-31,2029-11-24,19487.3,1226735.56,Current
LON0002386,CUS0005253,PRD-LN03,BR0016,12085169.42,20.46,36,2022-07-06,2025-06-20,451965.76,8241832.57,Current
LON0002387,CUS0009222,PRD-LN01,BR0003,1114876.88,8.36,48,2022-09-07,2026-08-17,27406.19,543154.66,Current
LON0002388,CUS0007544,PRD-LN02,BR0022,427189.39,21.87,180,2025-04-22,2040-02-03,8099.27,240129.67,Current
LON0002389,CUS0003318,PRD-LN01,BR0015,885469.45,20.02,240,2023-10-01,2043-06-18,15056.47,249340.04,Current
LON0002390,CUS0008956,PRD-LN02,BR0040,600303.74,18.02,240,2024-07-09,2044-03-26,9273.8,85421.0,Current
LON0002391,CUS0004848,PRD-LN03,BR0044,12866926.94,9.63,84,2021-02-07,2028-01-02,211154.42,3964552.38,Current
LON0002392,CUS0009959,PRD-LN03,BR0003,3734424.13,12.66,12,2023-11-29,2024-11-23,332953.18,3280699.49,Current
LON0002393,CUS0003496,PRD-LN02,BR0026,716469.2,5.29,180,2023-03-26,2038-01-06,5774.62,302297.7,Closed
LON0002394,CUS0008796,PRD-LN01,BR0016,840850.72,15.03,36,2020-02-03,2023-01-18,29160.72,609301.29,Current
LON0002395,CUS0009541,PRD-LN02,BR0024,2317431.93,18.5,360,2024-06-15,2054-01-09,35872.56,1032100.01,Current
LON0002396,CUS0007302,PRD-LN01,BR0008,905886.22,11.48,12,2022-08-07,2023-08-02,80266.69,619173.54,Current
LON0002397,CUS0001440,PRD-LN04,BR0033,6301236.83,5.4,24,2024-12-13,2026-12-03,277574.19,2350253.46,Current
LON0002398,CUS0001849,PRD-LN04,BR0038,9347374.59,17.54,48,2023-07-24,2027-07-03,272337.4,3359911.57,Late
LON0002399,CUS0004862,PRD-LN04,BR0018,9737509.35,10.8,24,2024-12-18,2026-12-08,452940.62,6179210.67,Current
LON0002400,CUS0006475,PRD-LN04,BR0007,1851214.37,10.16,60,2026-04-06,2031-03-11,39478.73,379436.01,Current
LON0002401,CUS0006540,PRD-LN01,BR0004,1061523.22,5.02,180,2022-09-07,2037-06-20,8405.52,825165.44,Current
LON0002402,CUS0002888,PRD-LN03,BR0016,9966037.24,10.28,360,2021-10-05,2051-05-01,89528.12,4902295.95,Current
LON0002403,CUS0004525,PRD-LN03,BR0019,5549185.43,11.6,84,2020-12-29,2027-11-23,96775.22,993764.96,Current
LON0002404,CUS0005678,PRD-LN02,BR0006,1992887.06,11.69,24,2023-11-06,2025-10-26,93523.87,998571.58,Current
LON0002405,CUS0009115,PRD-LN04,BR0017,1775420.59,5.97,84,2024-03-13,2031-02-05,25910.8,1692289.42,Current
LON0002406,CUS0004603,PRD-LN02,BR0021,1671492.06,5.14,240,2020-07-19,2040-04-05,11160.79,522934.02,Current
LON0002407,CUS0004080,PRD-LN03,BR0040,2597864.88,17.68,48,2026-02-19,2030-01-29,75878.57,1391697.37,Current
LON0002408,CUS0008663,PRD-LN02,BR0032,2337447.02,6.32,240,2026-05-01,2046-01-16,17180.56,1488241.7,Current
LON0002409,CUS0008135,PRD-LN02,BR0011,1704576.86,20.08,180,2024-04-04,2039-01-16,30038.22,345071.28,Current
LON0002410,CUS0006601,PRD-LN03,BR0014,6933750.24,16.06,48,2021-08-28,2025-08-07,196717.56,2319985.85,Current
LON0002411,CUS0007077,PRD-LN01,BR0008,1255187.59,10.58,84,2023-06-06,2030-04-30,21215.69,1156052.36,Closed
LON0002412,CUS0007763,PRD-LN02,BR0019,2053915.14,20.56,48,2021-02-18,2025-01-28,63115.83,1998796.57,Current
LON0002413,CUS0001723,PRD-LN04,BR0007,658272.65,10.37,180,2022-10-23,2037-08-05,7223.58,101393.96,Current
LON0002414,CUS0003845,PRD-LN04,BR0011,9450462.47,9.78,12,2024-03-10,2025-03-05,829879.13,1457022.97,Current
LON0002415,CUS0006561,PRD-LN04,BR0015,1023801.25,12.34,120,2024-09-28,2034-08-07,14890.5,464601.63,Current
LON0002416,CUS0007939,PRD-LN04,BR0048,6944618.17,16.04,36,2020-09-22,2023-09-07,244289.34,3607474.62,Current
LON0002417,CUS0002210,PRD-LN02,BR0044,523656.83,9.97,48,2023-05-22,2027-05-01,13273.75,386632.35,Current
LON0002418,CUS0000664,PRD-LN03,BR0036,8672998.65,11.69,84,2026-03-04,2033-01-26,151668.02,8267828.48,Current
LON0002419,CUS0002845,PRD-LN04,BR0045,5997962.43,6.63,240,2021-09-29,2041-06-16,45179.43,5394777.37,Current
LON0002420,CUS0009088,PRD-LN04,BR0031,2539480.84,10.77,180,2023-05-18,2038-02-28,28497.96,1046929.74,Current
LON0002421,CUS0008064,PRD-LN02,BR0048,2184391.52,15.93,48,2022-03-07,2026-02-14,61827.99,415607.41,Current
LON0002422,CUS0001020,PRD-LN03,BR0031,8962632.9,7.02,360,2024-11-27,2054-06-23,59749.05,2323321.77,Current
LON0002423,CUS0002267,PRD-LN02,BR0004,679104.0,15.27,84,2025-04-25,2032-03-19,13207.59,70774.75,Closed
LON0002424,CUS0003990,PRD-LN01,BR0036,396723.97,18.16,84,2023-10-11,2030-09-04,8375.53,229230.7,Current
LON0002425,CUS0005195,PRD-LN02,BR0019,1645305.71,19.68,360,2024-03-25,2053-10-19,27060.47,1376681.87,Current
LON0002426,CUS0008738,PRD-LN01,BR0043,882214.2,7.11,120,2026-02-12,2035-12-22,10293.34,594136.76,Current
LON0002427,CUS0002826,PRD-LN04,BR0026,9852804.09,4.09,48,2023-02-21,2027-01-31,222864.03,1696683.06,Closed
LON0002428,CUS0007140,PRD-LN03,BR0038,7296702.9,8.13,240,2020-08-06,2040-04-23,61624.21,3825549.44,Closed
LON0002429,CUS0000904,PRD-LN02,BR0028,2022029.84,7.93,60,2023-04-11,2028-03-15,40931.77,1255585.32,Current
LON0002430,CUS0004278,PRD-LN04,BR0012,939604.27,12.27,24,2020-01-23,2022-01-12,44349.0,219625.67,Current
LON0002431,CUS0004323,PRD-LN02,BR0027,1160897.14,21.19,84,2023-01-09,2029-12-03,26617.33,691225.98,Closed
LON0002432,CUS0005427,PRD-LN02,BR0006,493175.79,16.48,120,2022-03-24,2032-01-31,8409.47,370383.63,Current
LON0002433,CUS0000988,PRD-LN02,BR0005,1141841.44,10.79,60,2023-12-19,2028-11-22,24706.98,754981.14,Current
LON0002434,CUS0000273,PRD-LN04,BR0048,2942563.53,9.7,240,2024-01-20,2043-10-07,27814.0,805944.6,Current
LON0002435,CUS0005659,PRD-LN01,BR0045,924173.12,4.9,12,2025-08-14,2026-08-09,79073.79,247945.01,Current
LON0002436,CUS0006022,PRD-LN03,BR0026,7538582.38,8.94,84,2024-11-06,2031-10-01,121059.42,6955234.41,Closed
LON0002437,CUS0004737,PRD-LN04,BR0030,4073192.36,9.92,48,2023-07-28,2027-07-07,103150.26,504697.54,Late
LON0002438,CUS0007775,PRD-LN04,BR0011,4811209.1,9.42,12,2020-05-22,2021-05-17,421684.98,3615105.1,Current
LON0002439,CUS0004317,PRD-LN04,BR0001,7770705.68,11.74,240,2024-04-24,2044-01-10,84157.83,1347223.74,Current
LON0002440,CUS0009168,PRD-LN02,BR0017,2164765.79,3.64,36,2020-01-10,2022-12-25,63566.42,1728959.05,Current
LON0002441,CUS0001206,PRD-LN03,BR0003,1764977.95,4.36,60,2023-06-19,2028-05-23,32792.28,987078.7,Closed
LON0002442,CUS0002804,PRD-LN02,BR0037,400015.62,20.67,84,2023-08-29,2030-07-23,9044.9,304473.96,Late
LON0002443,CUS0004562,PRD-LN03,BR0010,4598550.72,7.85,24,2024-08-31,2026-08-21,207665.54,3076611.67,Current
LON0002444,CUS0001202,PRD-LN03,BR0026,12816267.79,3.78,48,2023-09-03,2027-08-13,288119.2,11439957.12,Current
LON0002445,CUS0000843,PRD-LN02,BR0016,2199008.76,12.23,240,2024-07-13,2044-03-30,24566.51,936238.44,Current
LON0002446,CUS0006710,PRD-LN01,BR0023,910179.08,19.45,60,2022-03-11,2027-02-13,23836.49,751704.66,Closed
LON0002447,CUS0005367,PRD-LN04,BR0022,8881343.2,14.23,180,2022-10-16,2037-07-29,119652.08,2945668.34,Current
LON0002448,CUS0006264,PRD-LN04,BR0018,3951846.26,9.21,48,2025-07-10,2029-06-19,98736.39,611276.26,Current
LON0002449,CUS0008812,PRD-LN03,BR0004,10175039.75,13.38,12,2022-09-14,2023-09-09,910621.86,6906973.3,Default
LON0002450,CUS0001382,PRD-LN03,BR0022,14331684.84,6.09,36,2025-08-03,2028-07-18,436582.29,1847192.78,Current
LON0002451,CUS0000235,PRD-LN02,BR0010,832775.06,3.97,120,2022-11-20,2032-09-28,8419.57,233971.8,Current
LON0002452,CUS0000394,PRD-LN02,BR0005,2061898.79,15.23,36,2025-02-16,2028-02-01,71708.85,518733.94,Current
LON0002453,CUS0009022,PRD-LN02,BR0041,396392.15,6.24,84,2025-06-12,2032-05-06,5836.43,67397.67,Current
LON0002454,CUS0001644,PRD-LN04,BR0008,3621649.81,7.48,48,2021-05-02,2025-04-11,87533.72,1515660.08,Current
LON0002455,CUS0002194,PRD-LN02,BR0042,1307566.82,5.1,48,2020-02-03,2024-01-13,30171.61,286727.29,Current
LON0002456,CUS0000624,PRD-LN02,BR0034,1699673.72,12.32,180,2021-06-22,2036-04-04,20750.16,1039780.48,Late
LON0002457,CUS0005946,PRD-LN02,BR0009,577742.57,19.9,360,2023-03-02,2052-09-25,9606.67,79097.73,Current
LON0002458,CUS0007652,PRD-LN02,BR0013,751915.34,21.71,240,2024-05-18,2044-02-03,13789.91,271448.55,Current
LON0002459,CUS0004111,PRD-LN04,BR0044,6918926.44,9.88,60,2024-01-03,2028-12-07,146598.55,2274623.88,Current
LON0002460,CUS0005251,PRD-LN04,BR0009,1244684.86,8.02,12,2023-01-12,2024-01-07,108284.69,291868.25,Current
LON0002461,CUS0004517,PRD-LN01,BR0032,1300154.46,19.0,84,2021-07-08,2028-06-01,28093.76,133314.27,Current
LON0002462,CUS0003719,PRD-LN01,BR0015,720624.88,15.43,360,2021-09-02,2051-03-29,9360.17,177029.5,Closed
LON0002463,CUS0000775,PRD-LN02,BR0043,2362655.28,9.38,240,2022-07-30,2042-04-16,21838.24,1124895.05,Current
LON0002464,CUS0007394,PRD-LN02,BR0004,2403075.88,6.41,60,2021-08-11,2026-07-16,46917.7,1241408.11,Current
LON0002465,CUS0006468,PRD-LN01,BR0023,1121419.68,14.04,120,2024-11-20,2034-09-29,17438.86,434482.49,Current
LON0002466,CUS0007818,PRD-LN04,BR0046,9478931.32,8.24,60,2022-10-07,2027-09-11,193289.15,5002639.22,Current
LON0002467,CUS0008266,PRD-LN03,BR0048,12346343.67,7.27,12,2020-03-06,2021-03-01,1069826.31,7151002.6,Current
LON0002468,CUS0003318,PRD-LN02,BR0040,1652157.76,8.21,120,2023-06-05,2033-04-13,20229.03,994097.78,Current
LON0002469,CUS0003872,PRD-LN04,BR0034,596815.01,13.68,84,2020-04-08,2027-03-03,11079.09,126670.77,Current
LON0002470,CUS0002235,PRD-LN01,BR0048,806100.0,17.18,24,2024-01-24,2026-01-13,39925.16,575868.05,Default
LON0002471,CUS0005044,PRD-LN04,BR0023,2383378.69,3.72,48,2025-01-28,2029-01-07,53516.33,1220519.62,Current
LON0002472,CUS0002740,PRD-LN03,BR0013,10858130.01,20.51,240,2023-07-12,2043-03-29,188816.62,1086781.79,Late
LON0002473,CUS0004692,PRD-LN03,BR0003,4628170.04,3.94,36,2024-06-11,2027-05-27,136518.53,4211188.69,Current
LON0002474,CUS0007410,PRD-LN03,BR0050,9257792.22,11.7,84,2022-04-24,2029-03-18,161943.79,6369085.05,Current
LON0002475,CUS0009305,PRD-LN02,BR0047,1318092.96,14.82,180,2025-03-02,2039-12-14,18285.63,327457.77,Late
LON0002476,CUS0005561,PRD-LN04,BR0038,3226200.39,18.7,36,2023-06-13,2026-05-28,117770.89,2502033.7,Current
LON0002477,CUS0006820,PRD-LN02,BR0004,2010567.48,18.59,24,2022-07-30,2024-07-19,100949.87,1603328.22,Closed
LON0002478,CUS0006705,PRD-LN04,BR0029,1620807.07,13.91,120,2020-05-25,2030-04-03,25078.06,575478.66,Current
LON0002479,CUS0003566,PRD-LN02,BR0025,300949.09,6.44,36,2023-11-10,2026-10-25,9215.57,201331.14,Current
LON0002480,CUS0005232,PRD-LN01,BR0031,97104.05,13.7,12,2022-11-02,2023-10-28,8704.99,68761.99,Late
LON0002481,CUS0006091,PRD-LN03,BR0006,10903259.0,10.07,60,2024-06-08,2029-05-13,232037.75,8281797.8,Current
LON0002482,CUS0007827,PRD-LN04,BR0039,5548454.23,10.57,120,2024-07-24,2034-06-02,75085.71,3802271.72,Closed
LON0002483,CUS0009691,PRD-LN04,BR0042,5511713.74,16.93,48,2026-01-11,2029-12-21,158841.19,4041207.71,Current
LON0002484,CUS0003038,PRD-LN03,BR0037,2862788.65,13.17,12,2025-02-25,2026-02-20,255924.87,2298930.36,Current
LON0002485,CUS0001598,PRD-LN02,BR0047,447763.8,13.37,84,2021-01-05,2027-11-30,8236.04,364748.07,Current
LON0002486,CUS0002416,PRD-LN04,BR0044,9676237.22,8.56,360,2024-09-09,2054-04-05,74813.74,8608609.87,Closed
LON0002487,CUS0003430,PRD-LN04,BR0001,2121000.35,7.63,360,2022-08-01,2052-02-25,15019.6,1257378.77,Current
LON0002488,CUS0001697,PRD-LN01,BR0003,791243.65,15.74,60,2021-07-20,2026-06-24,19132.37,288368.78,Default
LON0002489,CUS0002698,PRD-LN03,BR0010,7198026.86,12.98,48,2025-07-04,2029-06-13,193033.59,2856741.94,Current
LON0002490,CUS0003147,PRD-LN02,BR0007,337304.15,8.31,360,2020-08-20,2050-03-16,2548.3,131341.43,Current
LON0002491,CUS0004946,PRD-LN03,BR0028,9016613.18,6.8,48,2023-09-19,2027-08-29,215078.36,6450836.48,Current
LON0002492,CUS0007665,PRD-LN02,BR0029,1035056.4,17.68,360,2026-03-04,2055-09-28,15329.05,920948.46,Closed
LON0002493,CUS0001235,PRD-LN01,BR0013,112359.12,13.46,12,2025-09-05,2026-08-31,10059.88,49961.57,Current
LON0002494,CUS0006873,PRD-LN02,BR0032,1165436.83,21.1,360,2023-06-15,2053-01-08,20530.92,516306.34,Late
LON0002495,CUS0009987,PRD-LN03,BR0023,13681280.74,12.85,12,2022-11-30,2023-11-25,1221012.12,11590086.03,Current
LON0002496,CUS0001972,PRD-LN03,BR0014,10401282.6,9.09,48,2025-11-30,2029-11-09,259281.09,6908249.1,Current
LON0002497,CUS0007693,PRD-LN01,BR0029,1086191.4,12.97,180,2024-05-23,2039-03-06,13721.52,1082728.61,Current
LON0002498,CUS0006706,PRD-LN02,BR0007,1628823.64,7.14,12,2023-12-19,2024-12-13,141041.96,979497.06,Current
LON0002499,CUS0005632,PRD-LN04,BR0023,5281753.83,16.17,180,2025-03-12,2039-12-24,78200.09,5173342.83,Current
LON0002500,CUS0009706,PRD-LN03,BR0008,4541013.25,14.36,240,2023-12-28,2043-09-14,57659.6,3467215.11,Current
LON0002501,CUS0007511,PRD-LN04,BR0006,8669839.45,6.93,12,2022-04-20,2023-04-15,749893.25,4346492.45,Current
LON0002502,CUS0001964,PRD-LN02,BR0009,1887354.91,4.05,180,2026-03-14,2040-12-25,14007.87,408425.12,Current
LON0002503,CUS0001065,PRD-LN03,BR0012,1475623.26,4.49,360,2021-01-16,2050-08-12,7468.0,986997.18,Current
LON0002504,CUS0005215,PRD-LN04,BR0025,7183323.17,7.92,48,2021-03-23,2025-03-02,175096.29,5648457.13,Default
LON0002505,CUS0000338,PRD-LN02,BR0041,2099264.98,5.07,360,2022-08-02,2052-02-26,11359.29,979577.52,Current
LON0002506,CUS0008994,PRD-LN01,BR0050,861304.76,17.11,48,2020-01-08,2023-12-18,24902.03,410031.0,Current
LON0002507,CUS0003424,PRD-LN02,BR0032,2420920.49,4.97,12,2020-06-22,2021-06-17,207215.63,856928.68,Closed
LON0002508,CUS0006053,PRD-LN04,BR0048,2632789.67,12.79,24,2023-04-26,2025-04-15,124908.08,493695.4,Current
LON0002509,CUS0003600,PRD-LN02,BR0042,1642419.4,4.54,180,2020-12-08,2035-09-21,12598.0,1262166.9,Current
LON0002510,CUS0000281,PRD-LN01,BR0033,1279771.38,7.13,12,2024-08-12,2025-08-07,110811.16,831596.94,Current
LON0002511,CUS0004306,PRD-LN04,BR0016,4486943.46,8.82,24,2025-08-13,2027-08-03,204614.49,747492.26,Current
LON0002512,CUS0000554,PRD-LN04,BR0011,7282027.55,5.91,12,2020-11-14,2021-11-09,626436.92,1985934.43,Current
LON0002513,CUS0001705,PRD-LN01,BR0019,1269953.24,16.16,240,2025-04-23,2045-01-08,17820.92,297441.47,Closed
LON0002514,CUS0009894,PRD-LN03,BR0013,10275995.39,15.4,12,2020-02-17,2021-02-11,929434.69,5219787.92,Current
LON0002515,CUS0008600,PRD-LN02,BR0018,1684823.64,17.87,24,2023-03-07,2025-02-24,84007.52,526239.21,Current
LON0002516,CUS0009220,PRD-LN02,BR0037,2152325.08,18.11,240,2021-04-10,2040-12-26,33399.4,1342441.82,Current
LON0002517,CUS0005396,PRD-LN01,BR0014,423138.58,15.66,36,2021-03-23,2024-03-07,14805.37,314249.32,Current
LON0002518,CUS0009957,PRD-LN02,BR0022,1180309.01,13.01,48,2020-01-23,2024-01-02,31670.59,276621.36,Current
LON0002519,CUS0006459,PRD-LN01,BR0036,829001.6,14.1,12,2020-08-09,2021-08-04,74472.68,390382.96,Current
LON0002520,CUS0006869,PRD-LN04,BR0005,517583.65,9.98,60,2024-11-08,2029-10-13,10992.03,150573.05,Current
LON0002521,CUS0003376,PRD-LN04,BR0007,8796972.36,13.94,84,2020-01-22,2026-12-16,164563.93,7808673.28,Current
LON0002522,CUS0006576,PRD-LN04,BR0023,1955618.42,13.42,180,2020-02-04,2034-11-17,25286.2,1626606.13,Current
LON0002523,CUS0002828,PRD-LN01,BR0021,71106.94,21.74,84,2025-01-17,2031-12-12,1654.35,10346.95,Current
LON0002524,CUS0001845,PRD-LN01,BR0018,70748.59,19.77,120,2021-03-13,2031-01-20,1356.49,22040.1,Current
LON0002525,CUS0002477,PRD-LN02,BR0022,794237.58,4.19,120,2020-01-03,2029-11-11,8113.18,544604.76,Closed
LON0002526,CUS0008797,PRD-LN02,BR0024,696936.89,21.05,60,2022-04-21,2027-03-26,18874.09,200252.63,Closed
LON0002527,CUS0006697,PRD-LN04,BR0048,6712108.42,11.64,48,2022-04-20,2026-03-30,175571.48,6158014.88,Current
LON0002528,CUS0007815,PRD-LN03,BR0024,5101694.53,8.23,120,2020-12-06,2030-10-15,62519.39,3548042.25,Current
LON0002529,CUS0009755,PRD-LN01,BR0040,393617.68,5.2,120,2024-03-20,2034-01-27,4213.51,172442.55,Current
LON0002530,CUS0001282,PRD-LN03,BR0026,3783283.13,16.02,36,2020-06-07,2023-05-23,133046.37,2205555.17,Current
LON0002531,CUS0004597,PRD-LN04,BR0028,7484512.44,18.56,84,2025-12-21,2032-11-14,159774.47,6395770.68,Closed
LON0002532,CUS0005694,PRD-LN01,BR0034,406541.56,6.7,360,2022-11-03,2052-05-29,2623.32,76197.79,Current
LON0002533,CUS0004339,PRD-LN01,BR0034,465236.39,8.76,48,2021-06-17,2025-05-27,11524.48,439945.18,Current
LON0002534,CUS0000988,PRD-LN04,BR0002,9652722.33,13.99,120,2021-03-05,2031-01-12,149816.35,7935622.69,Current
LON0002535,CUS0000270,PRD-LN02,BR0028,1656334.32,9.66,120,2021-01-29,2030-12-08,21577.92,233579.76,Current
LON0002536,CUS0005113,PRD-LN03,BR0039,7783991.72,14.56,180,2021-02-07,2035-11-21,106607.54,3639867.72,Current
LON0002537,CUS0006553,PRD-LN04,BR0004,2880000.68,12.39,36,2024-04-09,2027-03-25,96194.58,1014610.93,Late
LON0002538,CUS0009148,PRD-LN02,BR0023,719265.81,7.26,240,2023-11-06,2043-07-24,5689.26,403570.78,Current
LON0002539,CUS0003576,PRD-LN03,BR0005,3035036.28,16.29,240,2020-03-04,2039-11-20,42886.82,1856563.6,Current
LON0002540,CUS0005515,PRD-LN01,BR0014,1349979.48,21.06,60,2025-07-19,2030-06-23,36567.06,1038961.85,Current
LON0002541,CUS0008937,PRD-LN03,BR0036,3327957.44,3.97,180,2024-01-25,2038-11-07,24566.5,1520894.8,Current
LON0002542,CUS0009566,PRD-LN02,BR0017,2138758.59,12.68,24,2024-03-30,2026-03-20,101359.31,1552092.95,Current
LON0002543,CUS0009161,PRD-LN01,BR0025,229161.54,14.5,60,2020-09-09,2025-08-14,5391.78,176159.01,Closed
LON0002544,CUS0000398,PRD-LN02,BR0021,1239981.31,16.96,180,2021-03-30,2036-01-11,19048.22,572441.83,Current
LON0002545,CUS0002751,PRD-LN03,BR0005,3105550.33,20.17,36,2022-09-20,2025-09-04,115682.56,768364.86,Current
LON0002546,CUS0001534,PRD-LN04,BR0010,6595103.89,14.46,12,2024-08-12,2025-08-07,593583.75,5381428.18,Current
LON0002547,CUS0008406,PRD-LN01,BR0008,1486413.42,5.15,180,2025-01-15,2039-10-29,11870.94,1189443.96,Closed
LON0002548,CUS0003184,PRD-LN02,BR0002,2251947.96,8.9,240,2025-05-05,2045-01-20,20116.76,1058298.55,Current
LON0002549,CUS0001809,PRD-LN02,BR0021,2110149.7,6.39,240,2022-12-10,2042-08-27,15596.35,1711522.53,Closed
LON0002550,CUS0006390,PRD-LN01,BR0048,841050.16,11.58,180,2022-05-12,2037-02-22,9867.88,666234.75,Current
LON0002551,CUS0009594,PRD-LN03,BR0044,6874035.42,9.43,36,2021-12-17,2024-12-01,219970.77,5500029.65,Current
LON0002552,CUS0008192,PRD-LN01,BR0032,699450.16,9.84,48,2021-10-30,2025-10-09,17686.17,528114.42,Current
LON0002553,CUS0009998,PRD-LN03,BR0050,1076674.7,10.88,24,2021-06-04,2023-05-25,50121.52,648231.22,Current
LON0002554,CUS0004173,PRD-LN01,BR0013,243349.65,13.37,12,2026-03-28,2027-03-23,21777.59,171230.23,Current
