ticket_id,customer_id,assigned_employee_id,category,channel,priority,status,opened_at,closed_at,subject,csat_score
TCK0004331,CUS0007958,EMP00268,Mobile banking issue,LINE OA,High,Resolved,2025-12-13T12:25:00,2025-12-16T10:25:00,[Statement request] ตัวอย่างแพ้วัฒนธรรมอุปโภคเสรีนิยม ,4.0
TCK0004332,CUS0000496,EMP00420,ATM dispute,Mobile App,Critical,Resolved,2024-02-19T04:56:00,2024-02-24T16:56:00,[Mobile banking issue] ผิดเริ่มบริษัทอิฐ ,3.0
TCK0004333,CUS0000100,EMP00057,Branch service complaint,Call Center,Critical,Closed,2024-02-07T01:35:00,2024-02-08T15:35:00,[Fraud report] สม่ำเสมอคู่รู้จักบอกจัด ,4.0
TCK0004334,CUS0009549,EMP00480,Mobile banking issue,Mobile App,High,Resolved,2024-04-11T15:01:00,2024-04-14T23:01:00,[Account closure] ปากหยักรังแกอัศจรรย์ด้วย ,
TCK0004335,CUS0006450,EMP00015,Loan inquiry,LINE OA,Critical,In Progress,2024-09-20T20:21:00,,[Branch service complaint] อินสตาแกรมหอยบริโภคไต้โรงสีตัวอย่างเยอะ ,
TCK0004336,CUS0007484,EMP00024,Fraud report,Email,High,Resolved,2025-05-19T00:00:00,2025-05-22T06:00:00,[Mobile banking issue] น้องกีฬากิโลเมตรเหตุมะเขือเทศความนุ่น ,2.0
TCK0004337,CUS0008402,EMP00157,PromptPay issue,Email,Medium,In Progress,2025-07-21T01:37:00,,[Account closure] กะเพรายูทูบหายความ ,
TCK0004338,CUS0005200,EMP00400,Branch service complaint,Call Center,High,Resolved,2026-01-27T08:17:00,2026-02-01T08:17:00,[Mobile banking issue] สัญญาบูชาถางคาวเตียน ,5.0
TCK0004339,CUS0006560,EMP00453,Account closure,Email,Medium,Closed,2025-07-21T00:34:00,2025-07-24T08:34:00,[Mobile banking issue] กรดไหลย้อนอินเทอร์เน็ตกิ่งไม้การ ,5.0
TCK0004340,CUS0002779,EMP00149,ATM dispute,Email,Medium,In Progress,2024-07-21T09:24:00,,[Account closure] เพราะแข็งฝาก ,
TCK0004341,CUS0008361,EMP00025,Account closure,Call Center,Medium,Open,2025-04-13T06:55:00,,[Branch service complaint] หยอกเอิดลงมือเฉยด้ายสารวัตรสดชื่น ,
TCK0004342,CUS0001683,EMP00360,Branch service complaint,Email,Low,Resolved,2024-10-10T20:04:00,2024-10-14T23:04:00,[Loan inquiry] หนุนหล่นสัญญาแกะสลับไค้หันสมาคม ,
TCK0004343,CUS0008606,EMP00399,Card lost/stolen,LINE OA,Critical,Resolved,2024-10-07T04:04:00,2024-10-07T09:04:00,[Account closure] กินปากของหวานคอกเตียนแพ้ ,2.0
TCK0004344,CUS0001058,EMP00086,Account closure,LINE OA,Low,Closed,2024-07-18T01:13:00,2024-07-21T16:13:00,[Card lost/stolen] ลูกแต่ทุ่มหน้ากากเพดานสำนักงาน ,1.0
TCK0004345,CUS0002399,EMP00125,Account closure,Branch,Critical,Resolved,2024-08-12T16:42:00,2024-08-16T01:42:00,[Card lost/stolen] หมีแซงไค้หันซ่อนไต้ไต้อาหาร ,3.0
TCK0004346,CUS0001918,EMP00313,Branch service complaint,Branch,Medium,Closed,2026-01-23T14:27:00,2026-01-28T07:27:00,[Statement request] จากกามผู้ร้ายนิ่มอดแปรงดอกไม้อินเทอร์เน็ต ,3.0
TCK0004347,CUS0005744,EMP00153,Card lost/stolen,Mobile App,High,Closed,2024-02-28T15:45:00,2024-03-04T11:45:00,[PromptPay issue] กูหว่านน้ำเย็นแอนดรอยด์กตัญญู ,1.0
TCK0004348,CUS0005069,EMP00267,Branch service complaint,LINE OA,Critical,Resolved,2024-02-01T22:48:00,2024-02-08T04:48:00,[Branch service complaint] รถบัสคลานนั่งหล่นเตียน ,1.0
TCK0004349,CUS0009207,EMP00028,Mobile banking issue,LINE OA,Medium,Escalated,2024-11-02T03:04:00,,[ATM dispute] คั่วกามไต้หวันตั้งแต่ดู ,
TCK0004350,CUS0000136,EMP00086,Fraud report,Call Center,Low,Closed,2024-11-22T03:32:00,2024-11-27T23:32:00,[PromptPay issue] แม่มดฟากย้ำเมล็ดตรวจศาลากลาง ,
TCK0004351,CUS0001489,EMP00400,Loan inquiry,Email,Medium,Closed,2025-09-24T22:03:00,2025-09-30T01:03:00,[Branch service complaint] ประพฤติหยอกหมีแตะ ,3.0
TCK0004352,CUS0002319,EMP00257,Branch service complaint,Call Center,Low,Closed,2024-01-10T05:06:00,2024-01-17T06:06:00,[Loan inquiry] ขนมแกห่อข้าวความบริษัททหาร ,
TCK0004353,CUS0003104,EMP00103,Loan inquiry,Call Center,Medium,Resolved,2026-01-04T13:56:00,2026-01-12T02:56:00,[Fraud report] เนื่องจากรถบัสเทเลแกรมแผนที่ไข่ ,
TCK0004354,CUS0004439,EMP00428,Statement request,Email,Medium,Closed,2024-04-24T20:29:00,2024-04-30T19:29:00,[Branch service complaint] ทุ่มบัดนี้รถทัวร์อ่อนหวานย่อวัฒนธรรม ,1.0
TCK0004355,CUS0000110,EMP00199,ATM dispute,LINE OA,High,Resolved,2024-01-07T10:20:00,2024-01-14T08:20:00,[Account closure] กูเกิลศาสตร์ทุ่ม ,4.0
TCK0004356,CUS0000081,EMP00062,Card lost/stolen,Email,Medium,Closed,2024-06-07T00:16:00,2024-06-15T14:16:00,[Loan inquiry] พักผ่อนแจ่มใสเผื่อกิโลเมตรแข่งขันทอดสมอง ,3.0
TCK0004357,CUS0005430,EMP00005,Loan inquiry,Call Center,Critical,Resolved,2025-03-13T03:20:00,2025-03-17T06:20:00,[Fraud report] โผล่แมลงหน้าต่างปี่ขี่ ,1.0
TCK0004358,CUS0009137,EMP00084,Statement request,Branch,Critical,Resolved,2025-07-30T12:23:00,2025-08-07T21:23:00,[Fee inquiry] ความพิการหล่นบริโภคคำถามแม้ ,5.0
TCK0004359,CUS0009084,EMP00004,Loan inquiry,LINE OA,High,Closed,2025-02-04T10:57:00,2025-02-05T14:57:00,[ATM dispute] อบอุ่นอิฐกล่าวบาด ,2.0
TCK0004360,CUS0000278,EMP00408,ATM dispute,Branch,High,Closed,2024-08-25T18:21:00,2024-08-31T21:21:00,[Card lost/stolen] น้องร่มรื่นปิ่นโตหายประชาธิปไตยหลบเปลือง ,2.0
TCK0004361,CUS0000769,EMP00178,PromptPay issue,Mobile App,High,Closed,2025-11-02T23:36:00,2025-11-11T17:36:00,[Statement request] ทั่วศาลากลางแผนที่ปี่ชุมนุมเพลง ,3.0
TCK0004362,CUS0005044,EMP00077,Loan inquiry,LINE OA,Low,In Progress,2024-06-01T03:56:00,,[Account closure] เข้ารหัสเชื้อโรคเงาคั่ว ,
TCK0004363,CUS0003074,EMP00099,PromptPay issue,Mobile App,Low,Closed,2024-07-16T14:12:00,2024-07-23T08:12:00,[ATM dispute] บอกตะปูโผล่บูชาแซงพนมมือเนื่องจาก ,1.0
TCK0004364,CUS0002180,EMP00499,Mobile banking issue,Branch,Medium,Closed,2026-02-01T15:55:00,2026-02-07T16:55:00,[Statement request] ซี่ผลกำหมี ,2.0
TCK0004365,CUS0000700,EMP00123,Mobile banking issue,Branch,Critical,Resolved,2025-10-13T14:21:00,2025-10-22T19:21:00,[Branch service complaint] เลือกตื่นบริโภคเสรีนิยมนุ่นมะเขือเทศ ,2.0
TCK0004366,CUS0008758,EMP00261,Account closure,Call Center,High,In Progress,2025-08-21T23:52:00,,[PromptPay issue] แม่มดซ่อนสดชื่นอวัยวะและสบายตัวอย่างงม ,
TCK0004367,CUS0007378,EMP00141,Mobile banking issue,Call Center,Low,Closed,2026-02-13T13:43:00,2026-02-23T06:43:00,[Branch service complaint] ชะนีกูเกิลลูกประพฤติเคย ,2.0
TCK0004368,CUS0000176,EMP00431,ATM dispute,Branch,High,Escalated,2025-11-27T02:49:00,,[PromptPay issue] ในรู้จักร่างผักย่ออวัยวะคลาน ,
TCK0004369,CUS0004765,EMP00336,Account closure,Call Center,Critical,Resolved,2024-08-21T18:22:00,2024-08-23T02:22:00,[Card lost/stolen] ชิงไอศกรีมสุดท้ายกล่าว ,1.0
TCK0004370,CUS0007793,EMP00041,Mobile banking issue,Email,Low,In Progress,2024-02-13T03:36:00,,[Statement request] หน้าต่างสุดท้ายเฉยไค้หันทาน ,
TCK0004371,CUS0002172,EMP00254,ATM dispute,Call Center,Medium,Closed,2025-07-01T23:41:00,2025-07-11T21:41:00,[Loan inquiry] ชูหมอกต่อที่ดิน ,2.0
TCK0004372,CUS0006999,EMP00174,Loan inquiry,Mobile App,High,Resolved,2024-05-06T19:37:00,2024-05-11T08:37:00,[ATM dispute] กิ่งไม้หรือหนุนตั้งแต่ออนซอนเด๊ยึดถาง ,2.0
TCK0004373,CUS0008623,EMP00233,Mobile banking issue,Branch,Critical,Closed,2025-08-08T08:03:00,2025-08-15T11:03:00,[ATM dispute] สม่ำเสมอชูมลายูคอมมิวนิสต์จัดผ่อ ,2.0
TCK0004374,CUS0009028,EMP00057,PromptPay issue,Email,High,Escalated,2025-10-14T07:26:00,,[Account closure] ลูกตารากอาสาหล่นคอกความ ,
TCK0004375,CUS0008078,EMP00384,Card lost/stolen,LINE OA,Critical,Open,2024-03-21T14:55:00,,[ATM dispute] แตะนักเรียนคำถามนั่ง ,
TCK0004376,CUS0001939,EMP00291,Branch service complaint,Email,Low,Escalated,2026-02-06T08:15:00,,[Loan inquiry] ริมเบียร์เรียงวัฒนธรรมหมอก ,
TCK0004377,CUS0003650,EMP00472,Account closure,Email,Critical,Resolved,2026-01-11T06:36:00,2026-01-13T19:36:00,[Loan inquiry] เสรีภาพศาสตร์กีฬา ,1.0
TCK0004378,CUS0004574,EMP00460,Card lost/stolen,Call Center,Low,Closed,2025-06-10T11:11:00,2025-06-20T00:11:00,[ATM dispute] จ๋าเสียบเย็นแก่กลางคืน ,5.0
TCK0004379,CUS0009870,EMP00185,ATM dispute,LINE OA,Critical,Closed,2024-09-09T16:43:00,2024-09-11T14:43:00,[Fee inquiry] ลืมคาวระยำไอศกรีมนุ่นศิษย์หาม้ายลูก ,2.0
TCK0004380,CUS0002674,EMP00427,Fee inquiry,Branch,Critical,Resolved,2024-04-02T03:05:00,2024-04-10T20:05:00,[Branch service complaint] ความบาดโตไต้หวันทอด ,
TCK0004381,CUS0003606,EMP00218,PromptPay issue,Email,Medium,Open,2024-11-22T06:30:00,,[Card lost/stolen] พยาธิร่างเตียนที่ดิน ,
TCK0004382,CUS0005934,EMP00069,ATM dispute,Call Center,Low,Closed,2025-12-03T03:03:00,2025-12-10T12:03:00,[Mobile banking issue] สบายอบอุ่นหยักตับสำนักงาน ,3.0
TCK0004383,CUS0007327,EMP00239,Fraud report,LINE OA,High,Closed,2024-11-09T09:05:00,2024-11-18T13:05:00,[Statement request] ขนมชั้นต้นเพราะร้อนปกครองออนซอนเด๊เสรีภาพ ,2.0
TCK0004384,CUS0007846,EMP00233,Account closure,Mobile App,High,In Progress,2026-02-20T18:21:00,,[Account closure] กินหลังคาทำสวน ,
TCK0004385,CUS0005182,EMP00187,Fee inquiry,LINE OA,Critical,Closed,2024-04-23T21:13:00,2024-05-01T23:13:00,[Fee inquiry] แซงแซงบันไดหนุนสำนักงานเยาวชน ,2.0
TCK0004386,CUS0008371,EMP00281,ATM dispute,Branch,Medium,Closed,2024-04-18T03:59:00,2024-04-18T07:59:00,[Statement request] หาบอายุซอยไอโอเอสขันน้ำแม่ ,1.0
TCK0004387,CUS0005716,EMP00279,Fee inquiry,LINE OA,Medium,Resolved,2025-04-28T22:56:00,2025-05-08T21:56:00,[Fee inquiry] การร้อนเป้าเมตตาทดลองฉีดเดี่ยวโง่ ,1.0
TCK0004388,CUS0001433,EMP00322,Fee inquiry,Call Center,Low,Resolved,2024-12-27T18:02:00,2024-12-30T14:02:00,[Loan inquiry] บูชามะเขือเทศผสมกรดไหลย้อน ,5.0
TCK0004389,CUS0005303,EMP00103,Account closure,Mobile App,High,Resolved,2025-01-01T07:58:00,2025-01-10T02:58:00,[Statement request] กตัญญูเกมห่อข้าวถึงหน้ากาก ,2.0
TCK0004390,CUS0008318,EMP00296,Mobile banking issue,Email,Low,Resolved,2024-07-22T06:35:00,2024-07-24T10:35:00,[ATM dispute] ผิดบริโภคสหภาพหล่นกะเพรา ,5.0
TCK0004391,CUS0005026,EMP00366,Card lost/stolen,Call Center,Low,Resolved,2024-02-09T18:00:00,2024-02-15T03:00:00,[Branch service complaint] คนไข้ด้วยและเกมเรื่อยฝากโน่นโผล่ ,5.0
TCK0004392,CUS0001092,EMP00332,Statement request,Call Center,Low,Resolved,2026-03-27T23:05:00,2026-04-03T03:05:00,[Account closure] ฉีดฟากโตกำปี่แต่เชื่อ ,
TCK0004393,CUS0002768,EMP00308,Mobile banking issue,Branch,Critical,Closed,2024-10-20T07:45:00,2024-10-26T01:45:00,[ATM dispute] เงาจ๋าแก่ต้นรถโดยสารกูผู้ร้าย ,4.0
TCK0004394,CUS0000146,EMP00275,Account closure,Mobile App,Low,In Progress,2025-07-17T16:49:00,,[Account closure] อบอุ่นบริษัทระยำค่อยขัด ,
TCK0004395,CUS0002774,EMP00247,Loan inquiry,LINE OA,Critical,Resolved,2025-11-06T14:53:00,2025-11-13T10:53:00,[Fee inquiry] ตอใดตั้งแต่เงาด้ายกลางแกะ ,1.0
TCK0004396,CUS0004149,EMP00068,PromptPay issue,LINE OA,Medium,Resolved,2026-02-05T15:12:00,2026-02-08T15:12:00,[Loan inquiry] ย้ำห่อข้าวชะนีเคเอฟซีขุดวิกิพีเดีย ,2.0
TCK0004397,CUS0004216,EMP00076,Mobile banking issue,Email,Medium,Closed,2025-09-14T09:55:00,2025-09-18T19:55:00,[Branch service complaint] เป็นอินสตาแกรมแมคศาลากลางแปรง ,3.0
TCK0004398,CUS0002709,EMP00451,Fraud report,Mobile App,Low,Closed,2024-03-15T01:51:00,2024-03-20T20:51:00,[Loan inquiry] ร่างกายอินเทอร์เน็ตรสชาติด้วยเศรษฐกิจกลผลัดรถถัง ,1.0
TCK0004399,CUS0007897,EMP00099,Loan inquiry,Call Center,Critical,Open,2026-02-04T05:27:00,,[ATM dispute] ที่ดินกรรมการไหนแม่มดข้างกล้า ,
TCK0004400,CUS0009416,EMP00421,PromptPay issue,LINE OA,Low,Closed,2025-08-04T17:55:00,2025-08-05T05:55:00,[Fee inquiry] แหย่ไค้หันด้วยเป็นอวัยวะกบ ,3.0
TCK0004401,CUS0005166,EMP00433,Fraud report,LINE OA,Critical,Resolved,2024-03-29T06:24:00,2024-03-31T17:24:00,[PromptPay issue] โควิดเครื่องบินพนมมือขนมพิพักพิพ่วนน้ากว้าง ,
TCK0004402,CUS0000081,EMP00471,Account closure,LINE OA,Critical,Escalated,2024-11-15T10:25:00,,[Card lost/stolen] ประพฤติหม้อแปรงใบไม้กลางคืนสบายอายุ ,
TCK0004403,CUS0003343,EMP00161,Mobile banking issue,Branch,Medium,Closed,2025-03-19T00:34:00,2025-03-28T01:34:00,[Branch service complaint] เรียงกล้าเล่มค่อยผลัด ,4.0
TCK0004404,CUS0004368,EMP00367,Account closure,Mobile App,High,Closed,2026-01-20T06:42:00,2026-01-29T00:42:00,[Account closure] เคารพเอิดช้าหลงหลบเตา ,4.0
TCK0004405,CUS0006675,EMP00075,ATM dispute,Call Center,Low,Closed,2026-02-22T12:56:00,2026-02-28T02:56:00,[PromptPay issue] ชาวนาหรือด้ายถกเถียงห่วงใยตื่นวาด ,3.0
TCK0004406,CUS0004979,EMP00054,ATM dispute,Email,Critical,Open,2025-08-22T13:55:00,,[Mobile banking issue] เรียงขี่ยึดทาน ,
TCK0004407,CUS0000218,EMP00340,Fee inquiry,Email,Critical,Open,2026-03-20T03:56:00,,[Fraud report] ไต้หวันอนุบาลผ่อถางเอสซีบี ,
TCK0004408,CUS0004488,EMP00462,Account closure,Branch,Medium,Closed,2024-03-19T03:21:00,2024-03-28T08:21:00,[Branch service complaint] ยึดร่างกายเผื่อบูชาศาสตร์ ,3.0
TCK0004409,CUS0001816,EMP00082,Fee inquiry,Mobile App,Low,Resolved,2024-10-23T03:45:00,2024-11-01T00:45:00,[PromptPay issue] แคะตำลึงข้าวหมูแดงและห่วงใยอวัยวะรถบัส ,3.0
