fd_id,customer_id,product_id,branch_id,principal_thb,interest_rate_pct,term_months,start_date,maturity_date,auto_rollover,status
FD0001649,CUS0000338,PRD-FD01,BR0024,3811494.27,2.66,6,2023-01-22,2023-07-21,True,Active
FD0001650,CUS0009554,PRD-FD01,BR0023,2608869.15,3.18,6,2026-04-30,2026-10-27,True,Active
FD0001651,CUS0004827,PRD-FD01,BR0004,4029081.43,1.41,6,2025-12-09,2026-06-07,False,Matured
FD0001652,CUS0006827,PRD-FD02,BR0036,2024205.64,2.38,12,2025-07-26,2026-07-21,True,Active
FD0001653,CUS0002822,PRD-FD01,BR0014,3812957.81,3.13,6,2025-04-08,2025-10-05,True,Active
FD0001654,CUS0009369,PRD-FD02,BR0020,2073392.77,2.0,12,2026-03-24,2027-03-19,False,Active
FD0001655,CUS0005790,PRD-FD03,BR0033,1876720.69,2.75,24,2026-01-11,2028-01-01,True,Active
FD0001656,CUS0005517,PRD-FD03,BR0026,2005464.59,1.47,24,2022-11-20,2024-11-09,True,Active
FD0001657,CUS0006736,PRD-FD01,BR0048,370530.66,3.42,6,2025-12-13,2026-06-11,False,Active
FD0001658,CUS0003033,PRD-FD03,BR0001,4433968.38,2.51,24,2023-09-09,2025-08-29,False,Active
FD0001659,CUS0000302,PRD-FD01,BR0046,4623456.67,1.31,6,2023-01-27,2023-07-26,True,Active
FD0001660,CUS0006689,PRD-FD02,BR0001,3772111.16,2.81,12,2024-02-14,2025-02-08,True,Matured
FD0001661,CUS0002859,PRD-FD03,BR0005,2741663.83,3.22,24,2025-04-25,2027-04-15,False,Active
FD0001662,CUS0004876,PRD-FD02,BR0043,3207691.41,3.39,12,2024-08-03,2025-07-29,True,Matured
FD0001663,CUS0001571,PRD-FD03,BR0022,1809100.13,3.16,24,2025-04-21,2027-04-11,True,Matured
FD0001664,CUS0007655,PRD-FD02,BR0004,1598214.48,2.74,12,2024-10-26,2025-10-21,False,Active
FD0001665,CUS0003259,PRD-FD02,BR0050,3638476.22,3.26,12,2024-11-27,2025-11-22,True,Active
FD0001666,CUS0009906,PRD-FD02,BR0007,1628089.39,3.34,12,2022-02-21,2023-02-16,False,Matured
FD0001667,CUS0001639,PRD-FD03,BR0037,2249241.51,1.77,24,2024-02-16,2026-02-05,True,Matured
FD0001668,CUS0005140,PRD-FD01,BR0006,3182316.05,2.62,6,2025-02-24,2025-08-23,True,Active
FD0001669,CUS0005267,PRD-FD03,BR0034,4476924.83,3.24,24,2024-10-01,2026-09-21,True,Active
FD0001670,CUS0002847,PRD-FD02,BR0045,4893215.67,1.53,12,2023-02-16,2024-02-11,True,Matured
FD0001671,CUS0000021,PRD-FD02,BR0039,220225.59,2.66,12,2024-01-01,2024-12-26,True,Matured
FD0001672,CUS0009634,PRD-FD02,BR0019,1916677.62,1.24,12,2024-10-27,2025-10-22,False,Active
FD0001673,CUS0002808,PRD-FD01,BR0044,3611023.57,2.89,6,2023-04-08,2023-10-05,False,Active
FD0001674,CUS0006904,PRD-FD02,BR0042,290345.21,2.05,12,2023-06-11,2024-06-05,False,Active
FD0001675,CUS0002375,PRD-FD01,BR0031,4318058.33,3.41,6,2024-10-09,2025-04-07,False,Active
FD0001676,CUS0009886,PRD-FD02,BR0032,1251092.83,2.73,12,2024-09-19,2025-09-14,False,Matured
FD0001677,CUS0008299,PRD-FD01,BR0002,1691799.85,2.29,6,2023-03-04,2023-08-31,True,Matured
FD0001678,CUS0004293,PRD-FD03,BR0009,4014538.91,2.59,24,2024-07-14,2026-07-04,True,Active
FD0001679,CUS0009198,PRD-FD03,BR0032,4533838.24,3.11,24,2023-02-27,2025-02-16,False,Matured
FD0001680,CUS0005908,PRD-FD02,BR0011,1348155.7,2.59,12,2026-01-13,2027-01-08,True,Active
FD0001681,CUS0005666,PRD-FD03,BR0031,1558582.51,1.72,24,2024-11-29,2026-11-19,True,Active
FD0001682,CUS0008705,PRD-FD03,BR0038,2911059.92,3.12,24,2024-01-31,2026-01-20,False,Active
FD0001683,CUS0006991,PRD-FD01,BR0030,4446658.29,2.18,6,2023-09-30,2024-03-28,False,Active
FD0001684,CUS0007780,PRD-FD02,BR0004,2211246.77,2.51,12,2025-04-23,2026-04-18,True,Active
FD0001685,CUS0004201,PRD-FD02,BR0029,1946387.37,3.14,12,2025-09-16,2026-09-11,True,Active
FD0001686,CUS0001246,PRD-FD03,BR0005,1165011.07,1.41,24,2025-10-06,2027-09-26,True,Active
FD0001687,CUS0008831,PRD-FD03,BR0040,1575633.41,2.66,24,2023-10-30,2025-10-19,True,Matured
FD0001688,CUS0005095,PRD-FD02,BR0019,2709046.06,1.58,12,2023-01-03,2023-12-29,True,Active
FD0001689,CUS0008271,PRD-FD02,BR0007,1198310.61,1.21,12,2025-11-14,2026-11-09,False,Matured
FD0001690,CUS0001904,PRD-FD01,BR0023,2344249.78,1.71,6,2024-02-06,2024-08-04,True,Matured
FD0001691,CUS0002074,PRD-FD02,BR0032,1282494.47,3.21,12,2025-01-12,2026-01-07,True,Active
FD0001692,CUS0004057,PRD-FD03,BR0018,541209.65,3.21,24,2026-01-28,2028-01-18,True,Active
FD0001693,CUS0007564,PRD-FD02,BR0022,2809737.57,2.63,12,2024-10-04,2025-09-29,True,Active
FD0001694,CUS0003791,PRD-FD01,BR0024,2475178.15,2.42,6,2022-11-03,2023-05-02,True,Active
FD0001695,CUS0001723,PRD-FD01,BR0050,3643426.34,2.11,6,2024-05-04,2024-10-31,False,Matured
FD0001696,CUS0000370,PRD-FD02,BR0012,4328245.67,2.09,12,2025-11-25,2026-11-20,True,Active
FD0001697,CUS0000406,PRD-FD01,BR0048,3006872.54,2.97,6,2024-10-13,2025-04-11,False,Active
FD0001698,CUS0008781,PRD-FD01,BR0040,2531515.93,2.74,6,2025-10-11,2026-04-09,True,Active
FD0001699,CUS0001105,PRD-FD03,BR0010,2913672.17,1.7,24,2023-06-12,2025-06-01,True,Active
FD0001700,CUS0009456,PRD-FD02,BR0020,2490712.42,1.28,12,2024-03-26,2025-03-21,True,Matured
FD0001701,CUS0007451,PRD-FD01,BR0025,1211081.85,2.01,6,2022-01-24,2022-07-23,True,Active
FD0001702,CUS0004681,PRD-FD01,BR0036,4424942.53,1.77,6,2022-08-02,2023-01-29,True,Active
FD0001703,CUS0008399,PRD-FD02,BR0041,2050749.62,3.32,12,2025-11-10,2026-11-05,True,Active
FD0001704,CUS0007820,PRD-FD03,BR0041,2155155.89,1.55,24,2026-03-29,2028-03-18,False,Active
FD0001705,CUS0007281,PRD-FD03,BR0029,3953505.09,3.08,24,2025-10-07,2027-09-27,True,Matured
FD0001706,CUS0002735,PRD-FD03,BR0029,3668545.85,2.34,24,2025-10-24,2027-10-14,True,Active
FD0001707,CUS0006120,PRD-FD02,BR0043,1279106.23,2.83,12,2022-11-14,2023-11-09,True,Matured
FD0001708,CUS0007820,PRD-FD02,BR0043,3468474.72,3.33,12,2023-09-27,2024-09-21,True,Active
FD0001709,CUS0002765,PRD-FD02,BR0036,158661.91,3.47,12,2023-05-25,2024-05-19,True,Active
FD0001710,CUS0007572,PRD-FD01,BR0038,3161326.53,1.27,6,2025-02-22,2025-08-21,True,Active
FD0001711,CUS0001074,PRD-FD02,BR0024,4612623.83,2.58,12,2022-07-19,2023-07-14,False,Active
FD0001712,CUS0005717,PRD-FD02,BR0032,4804221.04,1.97,12,2023-09-04,2024-08-29,True,Matured
FD0001713,CUS0003128,PRD-FD03,BR0047,3472325.94,2.46,24,2023-08-24,2025-08-13,False,Matured
FD0001714,CUS0004831,PRD-FD02,BR0036,803798.63,2.87,12,2023-04-14,2024-04-08,False,Active
FD0001715,CUS0001281,PRD-FD02,BR0040,2005003.29,3.23,12,2023-05-30,2024-05-24,False,Active
FD0001716,CUS0006778,PRD-FD02,BR0030,3260372.3,1.48,12,2022-09-01,2023-08-27,True,Active
FD0001717,CUS0003353,PRD-FD03,BR0029,2054983.83,3.37,24,2026-04-29,2028-04-18,True,Active
FD0001718,CUS0005721,PRD-FD01,BR0048,1557835.21,2.29,6,2022-05-10,2022-11-06,True,Matured
FD0001719,CUS0008086,PRD-FD02,BR0039,2453156.84,1.98,12,2022-11-03,2023-10-29,True,Matured
FD0001720,CUS0006031,PRD-FD02,BR0008,301724.63,3.35,12,2026-02-12,2027-02-07,False,Active
FD0001721,CUS0007752,PRD-FD01,BR0007,4521500.37,2.01,6,2023-04-17,2023-10-14,True,Active
FD0001722,CUS0005390,PRD-FD01,BR0023,1647548.92,2.08,6,2025-08-15,2026-02-11,True,Matured
FD0001723,CUS0002931,PRD-FD01,BR0005,1767521.1,2.27,6,2022-04-08,2022-10-05,True,Active
FD0001724,CUS0000881,PRD-FD02,BR0012,4276160.25,3.43,12,2024-05-13,2025-05-08,False,Active
FD0001725,CUS0002059,PRD-FD01,BR0021,1033954.59,1.74,6,2022-12-09,2023-06-07,False,Active
FD0001726,CUS0002211,PRD-FD03,BR0038,2504477.43,2.47,24,2022-04-16,2024-04-05,True,Active
FD0001727,CUS0002119,PRD-FD01,BR0008,626119.26,3.3,6,2023-08-23,2024-02-19,False,Matured
FD0001728,CUS0000760,PRD-FD01,BR0012,659228.01,1.64,6,2026-01-23,2026-07-22,False,Matured
FD0001729,CUS0004069,PRD-FD02,BR0014,1497739.24,1.27,12,2022-03-21,2023-03-16,True,Matured
FD0001730,CUS0006058,PRD-FD03,BR0032,2597107.74,3.27,24,2024-04-07,2026-03-28,True,Active
FD0001731,CUS0001606,PRD-FD03,BR0039,1383359.22,1.78,24,2024-09-06,2026-08-27,False,Active
FD0001732,CUS0007619,PRD-FD03,BR0023,494178.44,2.98,24,2024-10-04,2026-09-24,True,Active
FD0001733,CUS0009754,PRD-FD02,BR0047,2163586.02,2.42,12,2025-11-22,2026-11-17,False,Active
FD0001734,CUS0001525,PRD-FD03,BR0026,4765702.89,1.97,24,2022-06-15,2024-06-04,True,Active
FD0001735,CUS0002823,PRD-FD02,BR0031,1537929.81,3.37,12,2025-10-20,2026-10-15,True,Matured
FD0001736,CUS0004659,PRD-FD02,BR0002,1147965.61,2.69,12,2024-03-06,2025-03-01,False,Active
FD0001737,CUS0006433,PRD-FD02,BR0037,3867423.61,1.76,12,2026-03-11,2027-03-06,True,Active
FD0001738,CUS0008936,PRD-FD01,BR0009,3235471.86,2.52,6,2025-02-09,2025-08-08,True,Active
FD0001739,CUS0001235,PRD-FD02,BR0002,1180853.67,1.47,12,2025-01-15,2026-01-10,True,Active
FD0001740,CUS0001301,PRD-FD02,BR0018,608664.09,2.23,12,2023-02-25,2024-02-20,False,Active
FD0001741,CUS0004387,PRD-FD01,BR0028,2343592.29,1.66,6,2024-06-30,2024-12-27,True,Active
FD0001742,CUS0000730,PRD-FD03,BR0009,251983.49,3.35,24,2025-03-13,2027-03-03,False,Active
FD0001743,CUS0001721,PRD-FD01,BR0037,1654267.2,3.24,6,2025-05-20,2025-11-16,False,Active
FD0001744,CUS0001824,PRD-FD01,BR0036,4161164.87,3.24,6,2025-10-02,2026-03-31,False,Active
FD0001745,CUS0005037,PRD-FD01,BR0050,1095473.97,2.06,6,2023-05-03,2023-10-30,True,Active
FD0001746,CUS0003981,PRD-FD01,BR0050,2538271.69,2.93,6,2024-11-26,2025-05-25,True,Active
FD0001747,CUS0000556,PRD-FD03,BR0048,4548042.29,2.99,24,2022-09-27,2024-09-16,True,Matured
FD0001748,CUS0006127,PRD-FD02,BR0037,1898062.77,1.6,12,2025-06-21,2026-06-16,True,Active
FD0001749,CUS0007616,PRD-FD03,BR0044,4842499.51,2.95,24,2026-01-24,2028-01-14,False,Active
FD0001750,CUS0001428,PRD-FD03,BR0019,4885032.36,2.45,24,2025-11-06,2027-10-27,True,Active
FD0001751,CUS0003900,PRD-FD02,BR0028,3789477.24,2.99,12,2022-01-24,2023-01-19,True,Active
FD0001752,CUS0003398,PRD-FD03,BR0024,4537845.0,2.84,24,2022-08-04,2024-07-24,False,Active
FD0001753,CUS0002058,PRD-FD03,BR0002,3637354.57,3.44,24,2025-11-04,2027-10-25,True,Active
FD0001754,CUS0001924,PRD-FD02,BR0018,4312237.23,1.22,12,2022-05-02,2023-04-27,False,Matured
FD0001755,CUS0001977,PRD-FD02,BR0002,2373144.76,3.15,12,2026-02-15,2027-02-10,True,Matured
FD0001756,CUS0005502,PRD-FD02,BR0048,1418834.88,3.1,12,2024-09-14,2025-09-09,True,Active
FD0001757,CUS0006193,PRD-FD01,BR0032,2830427.72,2.93,6,2025-04-23,2025-10-20,False,Active
FD0001758,CUS0003965,PRD-FD01,BR0032,4169933.02,2.78,6,2022-03-24,2022-09-20,False,Matured
FD0001759,CUS0008764,PRD-FD01,BR0024,127393.39,1.49,6,2023-07-12,2024-01-08,False,Active
FD0001760,CUS0002886,PRD-FD01,BR0026,438762.32,1.48,6,2023-09-01,2024-02-28,False,Active
FD0001761,CUS0006747,PRD-FD01,BR0013,4940538.62,2.59,6,2022-03-08,2022-09-04,False,Active
FD0001762,CUS0006615,PRD-FD01,BR0026,149867.03,3.26,6,2024-09-27,2025-03-26,True,Active
FD0001763,CUS0002327,PRD-FD03,BR0023,2691443.12,2.12,24,2025-04-24,2027-04-14,True,Active
FD0001764,CUS0006822,PRD-FD03,BR0012,1701097.82,2.76,24,2025-11-29,2027-11-19,True,Matured
FD0001765,CUS0000051,PRD-FD03,BR0049,227412.16,2.26,24,2022-01-13,2024-01-03,False,Matured
FD0001766,CUS0008606,PRD-FD01,BR0045,2931744.87,2.33,6,2023-04-21,2023-10-18,True,Matured
FD0001767,CUS0003199,PRD-FD02,BR0015,1786142.32,1.78,12,2024-09-07,2025-09-02,True,Matured
FD0001768,CUS0000893,PRD-FD03,BR0018,4690417.06,3.01,24,2024-05-04,2026-04-24,True,Matured
FD0001769,CUS0009961,PRD-FD03,BR0012,3583856.22,1.5,24,2024-01-10,2025-12-30,True,Active
FD0001770,CUS0000716,PRD-FD02,BR0002,4879253.7,1.99,12,2022-06-20,2023-06-15,False,Active
FD0001771,CUS0003963,PRD-FD01,BR0033,4181728.21,1.24,6,2025-10-22,2026-04-20,True,Active
FD0001772,CUS0006764,PRD-FD01,BR0019,495456.17,2.3,6,2023-03-27,2023-09-23,True,Active
FD0001773,CUS0005897,PRD-FD02,BR0039,2397977.41,2.13,12,2025-07-05,2026-06-30,True,Active
FD0001774,CUS0000871,PRD-FD01,BR0031,2254702.24,2.39,6,2023-01-05,2023-07-04,True,Active
FD0001775,CUS0002101,PRD-FD01,BR0040,1221976.37,2.03,6,2024-09-21,2025-03-20,True,Matured
FD0001776,CUS0009352,PRD-FD01,BR0020,1733883.07,1.97,6,2022-04-24,2022-10-21,False,Active
FD0001777,CUS0005031,PRD-FD02,BR0033,1592574.77,1.25,12,2026-04-25,2027-04-20,True,Active
FD0001778,CUS0006761,PRD-FD01,BR0030,1941073.78,2.25,6,2022-07-28,2023-01-24,False,Active
FD0001779,CUS0001149,PRD-FD02,BR0034,3257618.59,2.23,12,2023-03-03,2024-02-26,True,Matured
FD0001780,CUS0003529,PRD-FD03,BR0009,2256072.8,2.79,24,2025-02-03,2027-01-24,True,Active
FD0001781,CUS0009688,PRD-FD03,BR0010,1286596.44,2.84,24,2022-09-08,2024-08-28,True,Active
FD0001782,CUS0005782,PRD-FD02,BR0043,4131470.36,2.66,12,2024-02-17,2025-02-11,False,Matured
FD0001783,CUS0004929,PRD-FD03,BR0037,4355775.24,2.43,24,2026-02-06,2028-01-27,False,Matured
FD0001784,CUS0003426,PRD-FD03,BR0050,4005260.13,2.81,24,2023-07-13,2025-07-02,True,Active
FD0001785,CUS0009128,PRD-FD01,BR0015,101214.4,2.79,6,2024-07-10,2025-01-06,True,Active
FD0001786,CUS0009956,PRD-FD03,BR0009,2262050.74,3.36,24,2025-11-10,2027-10-31,True,Active
FD0001787,CUS0009303,PRD-FD01,BR0042,4060521.55,1.94,6,2025-02-03,2025-08-02,True,Active
FD0001788,CUS0007342,PRD-FD01,BR0033,2199535.12,1.69,6,2024-01-11,2024-07-09,True,Matured
FD0001789,CUS0009731,PRD-FD02,BR0027,2272312.04,2.82,12,2022-04-05,2023-03-31,False,Active
FD0001790,CUS0004577,PRD-FD02,BR0045,2509757.89,1.9,12,2026-01-05,2026-12-31,True,Active
FD0001791,CUS0002730,PRD-FD02,BR0049,4583424.12,1.81,12,2025-08-09,2026-08-04,False,Active
FD0001792,CUS0007272,PRD-FD03,BR0043,973358.66,3.37,24,2024-08-30,2026-08-20,False,Matured
FD0001793,CUS0004789,PRD-FD03,BR0026,86307.69,1.84,24,2023-02-07,2025-01-27,True,Matured
FD0001794,CUS0000712,PRD-FD01,BR0026,4137722.24,3.15,6,2022-03-16,2022-09-12,False,Active
FD0001795,CUS0008708,PRD-FD03,BR0047,790251.29,2.13,24,2023-11-30,2025-11-19,True,Active
FD0001796,CUS0003005,PRD-FD03,BR0023,3521826.91,3.38,24,2024-05-28,2026-05-18,True,Matured
FD0001797,CUS0006004,PRD-FD02,BR0024,2874504.17,2.36,12,2025-08-08,2026-08-03,False,Active
FD0001798,CUS0006409,PRD-FD01,BR0003,4395502.34,2.35,6,2024-04-25,2024-10-22,True,Matured
FD0001799,CUS0001838,PRD-FD02,BR0026,2038956.7,3.18,12,2024-07-19,2025-07-14,False,Matured
FD0001800,CUS0008222,PRD-FD02,BR0024,2186376.36,3.15,12,2025-12-04,2026-11-29,True,Matured
FD0001801,CUS0007739,PRD-FD03,BR0050,135025.09,2.48,24,2025-05-02,2027-04-22,True,Matured
FD0001802,CUS0001229,PRD-FD03,BR0035,454812.23,2.49,24,2025-05-28,2027-05-18,False,Matured
FD0001803,CUS0004978,PRD-FD02,BR0039,3865857.47,1.3,12,2026-01-21,2027-01-16,False,Active
FD0001804,CUS0006327,PRD-FD02,BR0006,1884762.13,2.79,12,2022-08-04,2023-07-30,False,Matured
FD0001805,CUS0006564,PRD-FD03,BR0027,3313722.03,2.01,24,2023-06-08,2025-05-28,True,Active
FD0001806,CUS0002089,PRD-FD03,BR0014,161611.6,2.78,24,2025-02-08,2027-01-29,True,Matured
FD0001807,CUS0006996,PRD-FD01,BR0031,3375124.78,2.13,6,2025-09-05,2026-03-04,False,Active
FD0001808,CUS0004469,PRD-FD03,BR0044,3783340.89,2.69,24,2022-12-23,2024-12-12,False,Matured
FD0001809,CUS0002459,PRD-FD03,BR0031,891524.57,2.49,24,2023-08-30,2025-08-19,False,Active
FD0001810,CUS0004255,PRD-FD03,BR0048,2800994.71,1.5,24,2025-05-18,2027-05-08,True,Active
FD0001811,CUS0006149,PRD-FD03,BR0003,3652488.24,2.61,24,2022-08-28,2024-08-17,True,Matured
FD0001812,CUS0005972,PRD-FD02,BR0031,1961140.0,3.17,12,2024-02-21,2025-02-15,True,Active
FD0001813,CUS0003540,PRD-FD02,BR0011,2290584.7,3.43,12,2022-12-12,2023-12-07,False,Active
FD0001814,CUS0000460,PRD-FD02,BR0016,4209952.34,1.65,12,2022-11-24,2023-11-19,True,Active
FD0001815,CUS0003749,PRD-FD02,BR0031,2465463.67,2.53,12,2023-02-05,2024-01-31,True,Active
FD0001816,CUS0008744,PRD-FD02,BR0036,1597649.49,1.59,12,2022-01-04,2022-12-30,True,Active
FD0001817,CUS0001817,PRD-FD02,BR0039,3943588.77,1.93,12,2024-09-30,2025-09-25,True,Active
FD0001818,CUS0003927,PRD-FD01,BR0021,4769036.91,1.91,6,2022-12-24,2023-06-22,True,Active
FD0001819,CUS0008564,PRD-FD02,BR0011,4223732.44,1.66,12,2025-08-04,2026-07-30,False,Active
FD0001820,CUS0009371,PRD-FD02,BR0009,1125006.48,1.94,12,2025-01-09,2026-01-04,True,Matured
FD0001821,CUS0008326,PRD-FD03,BR0044,4020156.83,1.25,24,2024-10-13,2026-10-03,True,Active
FD0001822,CUS0008070,PRD-FD01,BR0014,1408796.71,2.77,6,2023-08-16,2024-02-12,True,Active
FD0001823,CUS0004147,PRD-FD02,BR0038,623056.53,2.11,12,2024-02-06,2025-01-31,True,Matured
FD0001824,CUS0006996,PRD-FD01,BR0018,909024.59,2.2,6,2022-04-27,2022-10-24,False,Active
FD0001825,CUS0001614,PRD-FD02,BR0005,4561605.36,2.74,12,2025-07-04,2026-06-29,True,Matured
FD0001826,CUS0001495,PRD-FD02,BR0048,3593858.13,2.11,12,2022-03-08,2023-03-03,True,Active
FD0001827,CUS0007202,PRD-FD02,BR0002,2501443.3,1.76,12,2023-03-21,2024-03-15,True,Active
FD0001828,CUS0007002,PRD-FD01,BR0024,3061643.06,3.06,6,2023-07-16,2024-01-12,True,Matured
FD0001829,CUS0001646,PRD-FD03,BR0023,818596.67,2.25,24,2024-05-20,2026-05-10,True,Active
FD0001830,CUS0007470,PRD-FD02,BR0041,4101969.94,3.14,12,2024-12-02,2025-11-27,True,Active
FD0001831,CUS0006460,PRD-FD01,BR0034,4042739.48,2.69,6,2026-03-07,2026-09-03,True,Matured
FD0001832,CUS0005230,PRD-FD01,BR0017,2955135.23,1.48,6,2022-07-23,2023-01-19,False,Active
FD0001833,CUS0009486,PRD-FD02,BR0037,4369772.08,2.84,12,2025-11-14,2026-11-09,True,Active
FD0001834,CUS0008709,PRD-FD01,BR0047,637600.42,1.92,6,2024-12-23,2025-06-21,True,Active
FD0001835,CUS0006443,PRD-FD03,BR0017,4237081.19,2.6,24,2025-03-20,2027-03-10,False,Matured
FD0001836,CUS0005363,PRD-FD01,BR0048,205320.07,2.21,6,2022-09-16,2023-03-15,False,Active
FD0001837,CUS0004143,PRD-FD01,BR0025,151694.42,2.27,6,2024-04-27,2024-10-24,True,Matured
FD0001838,CUS0009051,PRD-FD02,BR0034,2330778.61,2.64,12,2022-06-02,2023-05-28,False,Matured
FD0001839,CUS0000416,PRD-FD01,BR0035,4533973.46,1.38,6,2022-02-14,2022-08-13,False,Matured
FD0001840,CUS0007138,PRD-FD01,BR0007,3926986.61,1.87,6,2024-05-10,2024-11-06,False,Active
FD0001841,CUS0004148,PRD-FD02,BR0013,3781456.56,2.76,12,2025-06-26,2026-06-21,True,Active
FD0001842,CUS0004793,PRD-FD03,BR0029,4187448.16,1.34,24,2024-07-26,2026-07-16,False,Active
FD0001843,CUS0009590,PRD-FD03,BR0005,3045998.21,2.56,24,2022-07-19,2024-07-08,True,Matured
FD0001844,CUS0009227,PRD-FD02,BR0042,2500518.21,2.12,12,2022-09-22,2023-09-17,False,Active
FD0001845,CUS0008972,PRD-FD02,BR0036,3540105.11,3.27,12,2024-12-07,2025-12-02,False,Active
FD0001846,CUS0000601,PRD-FD01,BR0050,4995033.78,2.07,6,2023-11-09,2024-05-07,False,Active
FD0001847,CUS0008918,PRD-FD01,BR0036,4446287.67,2.07,6,2026-01-02,2026-07-01,False,Active
FD0001848,CUS0001794,PRD-FD03,BR0009,4302402.1,1.67,24,2025-02-21,2027-02-11,True,Matured
FD0001849,CUS0003562,PRD-FD03,BR0022,3136796.84,2.52,24,2025-03-02,2027-02-20,False,Matured
FD0001850,CUS0008684,PRD-FD03,BR0047,4493533.91,3.4,24,2022-11-12,2024-11-01,True,Active
FD0001851,CUS0006591,PRD-FD02,BR0034,582084.91,2.92,12,2024-05-08,2025-05-03,False,Active
FD0001852,CUS0002801,PRD-FD02,BR0036,2865263.57,1.39,12,2024-01-16,2025-01-10,True,Matured
FD0001853,CUS0004200,PRD-FD03,BR0026,3906019.06,2.18,24,2022-03-25,2024-03-14,True,Active
FD0001854,CUS0002586,PRD-FD02,BR0028,694092.16,2.04,12,2026-04-18,2027-04-13,False,Matured
FD0001855,CUS0005622,PRD-FD02,BR0021,4495237.73,2.78,12,2025-02-07,2026-02-02,False,Active
FD0001856,CUS0006900,PRD-FD03,BR0045,3341526.96,3.41,24,2024-04-23,2026-04-13,True,Active
FD0001857,CUS0006241,PRD-FD03,BR0008,1939237.58,2.79,24,2023-04-16,2025-04-05,False,Active
FD0001858,CUS0000962,PRD-FD01,BR0039,2954121.12,2.83,6,2022-05-04,2022-10-31,False,Matured
FD0001859,CUS0008689,PRD-FD03,BR0001,1737450.75,3.47,24,2023-11-13,2025-11-02,True,Active
FD0001860,CUS0009832,PRD-FD02,BR0037,1327780.51,1.64,12,2023-10-06,2024-09-30,True,Active
FD0001861,CUS0005053,PRD-FD03,BR0016,2913071.62,2.13,24,2023-10-13,2025-10-02,True,Active
FD0001862,CUS0009954,PRD-FD03,BR0031,843571.09,1.63,24,2022-05-29,2024-05-18,False,Active
FD0001863,CUS0009922,PRD-FD03,BR0035,3326034.99,2.1,24,2022-05-10,2024-04-29,True,Matured
FD0001864,CUS0004664,PRD-FD03,BR0023,2408164.69,2.18,24,2023-08-28,2025-08-17,False,Matured
FD0001865,CUS0008052,PRD-FD03,BR0009,4338548.96,3.12,24,2024-01-09,2025-12-29,True,Active
FD0001866,CUS0008135,PRD-FD02,BR0021,4665687.35,2.38,12,2025-05-14,2026-05-09,False,Matured
FD0001867,CUS0007824,PRD-FD02,BR0035,4675520.12,2.57,12,2023-11-13,2024-11-07,True,Matured
FD0001868,CUS0006889,PRD-FD03,BR0003,3435870.99,2.69,24,2025-09-05,2027-08-26,True,Matured
FD0001869,CUS0005506,PRD-FD03,BR0025,3595486.62,2.78,24,2024-03-19,2026-03-09,False,Matured
FD0001870,CUS0000357,PRD-FD02,BR0023,593572.79,2.0,12,2025-02-17,2026-02-12,True,Matured
FD0001871,CUS0000338,PRD-FD03,BR0026,3649880.53,2.65,24,2024-12-05,2026-11-25,True,Active
FD0001872,CUS0007405,PRD-FD01,BR0048,2337082.4,2.95,6,2023-02-20,2023-08-19,True,Matured
FD0001873,CUS0002327,PRD-FD02,BR0023,3544089.84,1.26,12,2023-09-29,2024-09-23,False,Active
FD0001874,CUS0007022,PRD-FD01,BR0002,4215612.22,3.11,6,2023-10-15,2024-04-12,True,Active
FD0001875,CUS0009355,PRD-FD01,BR0016,327521.25,2.46,6,2025-06-27,2025-12-24,True,Matured
FD0001876,CUS0005068,PRD-FD02,BR0012,2694993.85,2.11,12,2023-01-31,2024-01-26,True,Active
FD0001877,CUS0006893,PRD-FD03,BR0033,4850023.69,3.43,24,2022-10-30,2024-10-19,False,Active
FD0001878,CUS0002393,PRD-FD03,BR0024,4481667.35,3.48,24,2022-06-14,2024-06-03,False,Matured
FD0001879,CUS0008506,PRD-FD02,BR0001,3493187.84,3.34,12,2026-02-04,2027-01-30,True,Matured
FD0001880,CUS0004791,PRD-FD03,BR0046,4042955.42,1.63,24,2022-11-13,2024-11-02,False,Active
FD0001881,CUS0005669,PRD-FD01,BR0002,575205.29,2.03,6,2024-05-30,2024-11-26,True,Matured
FD0001882,CUS0002163,PRD-FD03,BR0030,2895978.02,1.9,24,2022-06-03,2024-05-23,True,Active
FD0001883,CUS0005381,PRD-FD02,BR0011,3918213.9,2.02,12,2025-04-22,2026-04-17,False,Active
FD0001884,CUS0001993,PRD-FD01,BR0050,868462.75,2.7,6,2023-04-06,2023-10-03,True,Matured
FD0001885,CUS0007169,PRD-FD02,BR0003,3225893.29,2.55,12,2023-04-19,2024-04-13,True,Active
FD0001886,CUS0006699,PRD-FD02,BR0003,949560.07,2.61,12,2024-09-24,2025-09-19,False,Active
FD0001887,CUS0009103,PRD-FD03,BR0010,4895657.46,2.92,24,2022-12-14,2024-12-03,False,Active
FD0001888,CUS0008773,PRD-FD01,BR0047,2312965.72,3.23,6,2023-01-23,2023-07-22,False,Active
FD0001889,CUS0003684,PRD-FD03,BR0041,4792078.27,2.22,24,2023-05-28,2025-05-17,True,Active
FD0001890,CUS0005125,PRD-FD03,BR0012,2290697.91,2.63,24,2022-10-07,2024-09-26,False,Active
FD0001891,CUS0000054,PRD-FD03,BR0005,3193029.42,3.19,24,2024-12-03,2026-11-23,False,Active
