holding_id,customer_id,product_id,units_held,average_cost_thb,current_nav_thb,market_value_thb,as_of_date
INV0001530,CUS0009888,PRD-WL04,9388.9343,18.2087,23.7294,222793.78,2026-05-01
INV0001531,CUS0004431,PRD-WL03,31685.0675,26.347,25.3883,804430.0,2026-05-01
INV0001532,CUS0009300,PRD-WL02,37136.795,31.7558,31.4998,1169801.62,2026-05-01
INV0001533,CUS0001536,PRD-WL02,34630.3825,17.1906,18.8743,653624.23,2026-05-01
INV0001534,CUS0006626,PRD-WL04,48808.176,19.2986,22.3914,1092883.39,2026-05-01
INV0001535,CUS0006255,PRD-WL04,12550.4887,10.9795,11.1569,140024.55,2026-05-01
INV0001536,CUS0008320,PRD-WL03,27457.7156,23.0649,31.6345,868611.1,2026-05-01
INV0001537,CUS0009298,PRD-WL04,22848.3537,10.8593,11.6228,265561.85,2026-05-01
INV0001538,CUS0009429,PRD-WL02,1267.6955,15.601,14.0704,17836.98,2026-05-01
INV0001539,CUS0001108,PRD-WL04,49851.9597,29.9577,33.6598,1678006.99,2026-05-01
INV0001540,CUS0009630,PRD-WL01,32542.9604,30.9345,31.146,1013583.04,2026-05-01
INV0001541,CUS0003388,PRD-WL02,33462.8651,24.1907,24.6164,823735.27,2026-05-01
INV0001542,CUS0004444,PRD-WL01,3058.3293,17.4834,20.3824,62336.09,2026-05-01
INV0001543,CUS0001792,PRD-WL01,2317.0489,24.3738,28.2988,65569.7,2026-05-01
INV0001544,CUS0000364,PRD-WL01,22748.9354,21.9883,26.4962,602760.34,2026-05-01
INV0001545,CUS0002947,PRD-WL03,45420.8707,20.2853,28.1302,1277698.18,2026-05-01
INV0001546,CUS0000352,PRD-WL04,5209.4921,35.7118,31.4787,163988.04,2026-05-01
INV0001547,CUS0006224,PRD-WL03,33395.2566,22.4048,28.4177,949016.38,2026-05-01
INV0001548,CUS0002574,PRD-WL03,3149.2017,23.9627,26.6698,83988.58,2026-05-01
INV0001549,CUS0004942,PRD-WL02,46372.9142,20.2139,18.7397,869014.5,2026-05-01
INV0001550,CUS0009212,PRD-WL01,43005.1775,35.1054,30.3109,1303525.63,2026-05-01
INV0001551,CUS0008052,PRD-WL04,41426.3522,31.256,31.3739,1299706.23,2026-05-01
INV0001552,CUS0004219,PRD-WL04,5268.1556,29.7933,29.704,156485.29,2026-05-01
INV0001553,CUS0002402,PRD-WL01,15322.0936,29.9405,25.4891,390546.38,2026-05-01
INV0001554,CUS0003833,PRD-WL03,47534.5179,8.8754,8.0486,382586.32,2026-05-01
INV0001555,CUS0000343,PRD-WL01,48032.6956,7.7232,8.2478,396164.07,2026-05-01
INV0001556,CUS0001594,PRD-WL04,29106.3928,18.2977,16.5944,483003.12,2026-05-01
INV0001557,CUS0008542,PRD-WL01,31375.6941,28.4607,34.4893,1082125.73,2026-05-01
INV0001558,CUS0005060,PRD-WL04,1440.442,18.3492,17.1247,24667.14,2026-05-01
INV0001559,CUS0000827,PRD-WL02,48178.4908,7.2846,8.6814,418256.75,2026-05-01
INV0001560,CUS0009403,PRD-WL04,19159.0278,23.6079,27.0542,518332.17,2026-05-01
INV0001561,CUS0002832,PRD-WL03,44808.9968,7.4131,10.2729,460318.34,2026-05-01
INV0001562,CUS0009308,PRD-WL03,47062.1717,7.0035,8.1416,383161.38,2026-05-01
INV0001563,CUS0009452,PRD-WL04,16198.3873,23.68,25.1933,408090.83,2026-05-01
INV0001564,CUS0007288,PRD-WL03,39726.5599,8.59,12.1816,483933.06,2026-05-01
INV0001565,CUS0000725,PRD-WL03,9659.0814,17.8642,25.0969,242413.0,2026-05-01
INV0001566,CUS0009476,PRD-WL04,1609.0248,27.5957,28.839,46402.67,2026-05-01
INV0001567,CUS0003919,PRD-WL02,4415.6723,22.5749,21.8483,96474.93,2026-05-01
INV0001568,CUS0004302,PRD-WL03,39236.4307,26.5417,34.9595,1371686.0,2026-05-01
INV0001569,CUS0002142,PRD-WL03,29015.1503,33.2347,31.863,924509.73,2026-05-01
INV0001570,CUS0003480,PRD-WL01,27366.5774,34.8754,31.3316,857438.66,2026-05-01
INV0001571,CUS0002109,PRD-WL04,41639.3801,7.2763,9.2454,384972.72,2026-05-01
INV0001572,CUS0002517,PRD-WL02,46948.6055,13.6902,13.9846,656557.47,2026-05-01
INV0001573,CUS0002026,PRD-WL01,41744.37,37.1168,32.2324,1345521.23,2026-05-01
INV0001574,CUS0006787,PRD-WL02,21072.858,19.6464,27.6193,582017.59,2026-05-01
INV0001575,CUS0001893,PRD-WL04,20697.1375,23.6293,28.9401,598977.23,2026-05-01
INV0001576,CUS0008073,PRD-WL03,14713.4524,15.56,19.2694,283519.4,2026-05-01
INV0001577,CUS0002761,PRD-WL02,43267.1001,15.4695,14.1654,612895.78,2026-05-01
INV0001578,CUS0009582,PRD-WL01,45366.1135,17.8482,18.4473,836882.31,2026-05-01
INV0001579,CUS0003194,PRD-WL02,26484.9527,27.6272,23.2868,616749.8,2026-05-01
INV0001580,CUS0002702,PRD-WL01,40371.9906,23.3862,25.3467,1023296.73,2026-05-01
INV0001581,CUS0009732,PRD-WL01,19681.2643,14.6453,13.5367,266419.37,2026-05-01
INV0001582,CUS0000454,PRD-WL01,41688.1773,36.4412,32.8189,1368160.12,2026-05-01
INV0001583,CUS0002287,PRD-WL02,24704.7256,22.6637,30.5269,754158.69,2026-05-01
INV0001584,CUS0005961,PRD-WL01,47278.8986,32.0777,30.2909,1432120.39,2026-05-01
INV0001585,CUS0008088,PRD-WL02,5813.1018,15.6608,17.473,101572.33,2026-05-01
INV0001586,CUS0003244,PRD-WL02,40692.9348,15.4725,15.2264,619606.9,2026-05-01
INV0001587,CUS0003139,PRD-WL02,47291.7513,21.7713,20.0129,946445.09,2026-05-01
INV0001588,CUS0002525,PRD-WL04,44121.7107,14.1795,15.7048,692922.64,2026-05-01
INV0001589,CUS0009319,PRD-WL01,20204.0691,37.5756,34.9063,705249.3,2026-05-01
INV0001590,CUS0006341,PRD-WL04,48594.5489,12.6135,12.3522,600249.59,2026-05-01
INV0001591,CUS0005283,PRD-WL01,14629.8039,11.8511,10.7966,157952.14,2026-05-01
INV0001592,CUS0001704,PRD-WL02,21645.6551,9.7362,11.4923,248758.36,2026-05-01
INV0001593,CUS0006002,PRD-WL02,626.6777,16.5135,13.9413,8736.7,2026-05-01
INV0001594,CUS0003471,PRD-WL04,23979.5897,32.2137,28.302,678670.35,2026-05-01
INV0001595,CUS0002313,PRD-WL03,1693.9514,31.7455,28.6351,48506.47,2026-05-01
INV0001596,CUS0004987,PRD-WL02,7827.9614,31.5165,28.95,226619.48,2026-05-01
INV0001597,CUS0005568,PRD-WL01,32927.2184,27.1615,26.4792,871886.4,2026-05-01
INV0001598,CUS0002614,PRD-WL04,10329.6453,12.1141,13.2984,137367.76,2026-05-01
INV0001599,CUS0004039,PRD-WL01,6351.0353,30.8221,29.5737,187823.61,2026-05-01
INV0001600,CUS0004731,PRD-WL02,18196.6513,16.2612,13.9092,253100.86,2026-05-01
INV0001601,CUS0003678,PRD-WL01,40612.2242,11.6665,16.3618,664489.09,2026-05-01
INV0001602,CUS0002796,PRD-WL01,12476.1947,20.1582,20.1595,251513.85,2026-05-01
INV0001603,CUS0006693,PRD-WL02,10060.2853,20.0494,17.7712,178783.34,2026-05-01
INV0001604,CUS0008238,PRD-WL04,27371.7569,16.0693,14.2942,391257.37,2026-05-01
INV0001605,CUS0001905,PRD-WL04,17171.8762,16.8606,20.9679,360058.18,2026-05-01
INV0001606,CUS0003402,PRD-WL01,12684.4176,18.625,19.7652,250710.05,2026-05-01
INV0001607,CUS0009293,PRD-WL03,25704.5991,27.2093,32.5292,836150.05,2026-05-01
INV0001608,CUS0002311,PRD-WL01,27865.9568,17.8437,19.3267,538556.99,2026-05-01
INV0001609,CUS0003508,PRD-WL04,22598.768,22.9063,21.4815,485455.43,2026-05-01
INV0001610,CUS0002605,PRD-WL04,20400.2866,36.1848,31.7294,647288.85,2026-05-01
INV0001611,CUS0006373,PRD-WL03,42080.3499,24.1286,27.8297,1171083.51,2026-05-01
INV0001612,CUS0007734,PRD-WL03,21662.9135,23.8575,33.6127,728149.01,2026-05-01
INV0001613,CUS0001688,PRD-WL04,34046.1189,13.8386,14.786,503405.91,2026-05-01
INV0001614,CUS0005797,PRD-WL03,3477.8947,26.5466,29.2362,101680.43,2026-05-01
INV0001615,CUS0005856,PRD-WL04,41953.1501,31.922,28.5626,1198291.05,2026-05-01
INV0001616,CUS0003168,PRD-WL01,3530.7115,28.4817,33.0877,116823.12,2026-05-01
INV0001617,CUS0009612,PRD-WL04,22532.0048,13.5792,15.3033,344814.03,2026-05-01
INV0001618,CUS0005312,PRD-WL03,4154.3313,24.034,22.5209,93559.28,2026-05-01
INV0001619,CUS0002883,PRD-WL02,12932.846,10.2834,12.3022,159102.46,2026-05-01
INV0001620,CUS0007178,PRD-WL04,39447.1035,10.4478,12.8478,506808.5,2026-05-01
INV0001621,CUS0001986,PRD-WL01,20199.7232,33.6538,34.0409,687616.76,2026-05-01
INV0001622,CUS0003753,PRD-WL03,35119.2124,30.1318,32.5463,1143000.42,2026-05-01
INV0001623,CUS0008982,PRD-WL01,29645.5666,17.8242,19.0146,563698.59,2026-05-01
INV0001624,CUS0008083,PRD-WL04,40249.9046,35.189,30.4629,1226128.82,2026-05-01
INV0001625,CUS0007544,PRD-WL04,24513.9323,34.8602,29.3187,718716.63,2026-05-01
INV0001626,CUS0000662,PRD-WL03,36580.2455,22.3506,31.1,1137645.64,2026-05-01
INV0001627,CUS0006315,PRD-WL02,23706.233,21.8446,21.7942,516658.38,2026-05-01
INV0001628,CUS0007972,PRD-WL01,18312.6786,15.7369,17.8008,325980.33,2026-05-01
INV0001629,CUS0003542,PRD-WL01,48033.0479,18.884,16.7112,802689.87,2026-05-01
INV0001630,CUS0000491,PRD-WL01,3251.4085,17.6622,16.112,52386.69,2026-05-01
INV0001631,CUS0009300,PRD-WL03,35583.2721,24.1336,29.0735,1034530.26,2026-05-01
INV0001632,CUS0001866,PRD-WL01,47803.6074,20.095,17.6946,845865.71,2026-05-01
INV0001633,CUS0009088,PRD-WL02,40091.4411,31.3523,30.7231,1231733.35,2026-05-01
INV0001634,CUS0000254,PRD-WL01,12430.3686,16.6724,15.0116,186599.72,2026-05-01
INV0001635,CUS0001932,PRD-WL03,33016.6242,16.9384,14.4876,478331.64,2026-05-01
INV0001636,CUS0007595,PRD-WL01,49346.5861,33.6881,34.0576,1680626.29,2026-05-01
INV0001637,CUS0003234,PRD-WL03,36805.7529,30.6351,31.8212,1171203.22,2026-05-01
INV0001638,CUS0001258,PRD-WL04,47576.1664,18.2873,21.8682,1040405.12,2026-05-01
INV0001639,CUS0008625,PRD-WL03,17202.4223,26.9779,30.9976,533233.81,2026-05-01
INV0001640,CUS0001200,PRD-WL03,32329.4171,7.8761,10.1161,327047.62,2026-05-01
INV0001641,CUS0002431,PRD-WL01,45230.6066,25.2804,33.902,1533408.02,2026-05-01
INV0001642,CUS0000369,PRD-WL04,4640.9296,22.3838,25.6487,119033.81,2026-05-01
INV0001643,CUS0009878,PRD-WL01,49132.6771,22.8771,22.6443,1112575.08,2026-05-01
INV0001644,CUS0000657,PRD-WL02,6776.8992,21.7573,24.6571,167098.68,2026-05-01
INV0001645,CUS0007622,PRD-WL01,29761.0145,8.0751,10.6338,316472.68,2026-05-01
INV0001646,CUS0009873,PRD-WL02,15222.5023,22.2234,28.5061,433934.17,2026-05-01
INV0001647,CUS0009443,PRD-WL04,23032.8262,7.5104,9.2832,213818.33,2026-05-01
INV0001648,CUS0009929,PRD-WL02,20037.5253,25.9359,27.739,555820.91,2026-05-01
INV0001649,CUS0002677,PRD-WL01,19609.7356,14.2678,17.5631,344407.75,2026-05-01
INV0001650,CUS0002175,PRD-WL03,6168.9175,13.9828,12.1843,75163.94,2026-05-01
INV0001651,CUS0008767,PRD-WL01,41760.337,25.0245,33.9714,1418657.11,2026-05-01
INV0001652,CUS0002737,PRD-WL01,29345.8682,10.0727,13.3274,391104.12,2026-05-01
INV0001653,CUS0006760,PRD-WL03,47970.8876,10.4181,9.1954,441111.5,2026-05-01
INV0001654,CUS0001177,PRD-WL03,25623.0849,26.9927,29.1814,747717.49,2026-05-01
INV0001655,CUS0007621,PRD-WL03,33875.8667,25.6829,23.6879,802448.14,2026-05-01
INV0001656,CUS0002365,PRD-WL01,10898.897,23.7437,23.6177,257406.88,2026-05-01
INV0001657,CUS0008559,PRD-WL02,4530.3174,30.8452,25.7807,116794.75,2026-05-01
INV0001658,CUS0003045,PRD-WL01,9265.4151,27.6768,33.0116,305866.18,2026-05-01
INV0001659,CUS0004864,PRD-WL02,2640.3293,30.2028,29.3187,77411.02,2026-05-01
INV0001660,CUS0008246,PRD-WL01,43308.9682,9.0568,11.6773,505731.81,2026-05-01
INV0001661,CUS0009511,PRD-WL03,24549.5071,16.434,20.5101,503512.85,2026-05-01
INV0001662,CUS0000759,PRD-WL04,29645.3718,23.9564,26.5685,787633.06,2026-05-01
INV0001663,CUS0006840,PRD-WL04,25707.2294,15.4997,16.2177,416912.13,2026-05-01
INV0001664,CUS0007322,PRD-WL02,23618.1473,17.9235,21.8493,516039.99,2026-05-01
INV0001665,CUS0005195,PRD-WL04,37874.3682,15.8601,13.2344,501244.54,2026-05-01
INV0001666,CUS0004162,PRD-WL02,35256.8995,8.1237,8.8426,311762.66,2026-05-01
INV0001667,CUS0006361,PRD-WL04,29594.8891,12.5296,12.3116,364360.44,2026-05-01
INV0001668,CUS0004369,PRD-WL02,10931.8031,13.9678,13.8432,151331.14,2026-05-01
INV0001669,CUS0004552,PRD-WL01,2726.9422,16.7262,15.6547,42689.46,2026-05-01
INV0001670,CUS0006550,PRD-WL02,12628.5639,7.2914,9.7825,123538.93,2026-05-01
INV0001671,CUS0002123,PRD-WL01,9098.8055,9.7123,10.5947,96399.11,2026-05-01
INV0001672,CUS0005146,PRD-WL04,38243.2468,32.419,33.0904,1265484.33,2026-05-01
INV0001673,CUS0009861,PRD-WL04,22530.1376,13.7366,13.9611,314545.5,2026-05-01
INV0001674,CUS0002400,PRD-WL03,30515.7646,17.4813,24.8511,758350.32,2026-05-01
INV0001675,CUS0007916,PRD-WL04,6906.2645,23.8571,24.1895,167059.09,2026-05-01
INV0001676,CUS0004578,PRD-WL01,20806.4645,15.5855,15.4328,321102.01,2026-05-01
INV0001677,CUS0007955,PRD-WL01,37693.4375,23.2114,29.946,1128767.68,2026-05-01
INV0001678,CUS0001765,PRD-WL04,28200.6816,27.8054,32.7391,923264.93,2026-05-01
INV0001679,CUS0004216,PRD-WL04,26739.8035,28.0211,23.3806,625192.65,2026-05-01
INV0001680,CUS0004841,PRD-WL03,20667.6953,20.141,21.3552,441362.77,2026-05-01
INV0001681,CUS0001134,PRD-WL01,49953.0256,19.9725,17.1143,854911.07,2026-05-01
INV0001682,CUS0009121,PRD-WL03,12121.6194,30.272,32.752,397007.28,2026-05-01
INV0001683,CUS0005002,PRD-WL01,41616.8349,12.3826,11.7414,488639.91,2026-05-01
INV0001684,CUS0002549,PRD-WL04,2181.2884,11.2024,9.6828,21120.98,2026-05-01
INV0001685,CUS0004557,PRD-WL02,45655.5866,6.4583,8.3011,378991.59,2026-05-01
INV0001686,CUS0003732,PRD-WL04,23978.5238,8.0459,11.307,271125.17,2026-05-01
INV0001687,CUS0002866,PRD-WL04,14768.5863,37.4979,32.4349,479017.62,2026-05-01
INV0001688,CUS0002276,PRD-WL02,4810.9772,8.9364,12.6982,61090.75,2026-05-01
INV0001689,CUS0000627,PRD-WL02,34765.2496,15.1901,21.0515,731860.65,2026-05-01
INV0001690,CUS0003931,PRD-WL02,24068.2662,9.8402,8.93,214929.62,2026-05-01
INV0001691,CUS0001901,PRD-WL02,28401.3645,27.0261,22.5803,641311.33,2026-05-01
INV0001692,CUS0006295,PRD-WL03,28053.366,15.3629,16.4993,462860.9,2026-05-01
INV0001693,CUS0002095,PRD-WL03,27574.0516,11.4567,10.2172,281729.6,2026-05-01
INV0001694,CUS0009592,PRD-WL02,33355.0454,17.7102,15.1405,505012.06,2026-05-01
INV0001695,CUS0000594,PRD-WL03,7996.8664,21.363,28.1346,224988.64,2026-05-01
INV0001696,CUS0006128,PRD-WL02,29962.4464,24.0409,25.9313,776965.19,2026-05-01
INV0001697,CUS0006079,PRD-WL03,20179.4088,20.6097,26.4575,533896.71,2026-05-01
INV0001698,CUS0008987,PRD-WL01,2984.8362,19.0408,16.6456,49684.39,2026-05-01
INV0001699,CUS0003049,PRD-WL01,11639.8459,15.3279,20.7189,241164.8,2026-05-01
INV0001700,CUS0000133,PRD-WL01,26335.7855,20.1024,17.8125,469106.18,2026-05-01
INV0001701,CUS0001588,PRD-WL03,30905.5608,18.6648,16.9806,524794.97,2026-05-01
INV0001702,CUS0001565,PRD-WL03,6577.8163,17.7922,16.5801,109060.85,2026-05-01
INV0001703,CUS0005400,PRD-WL01,25019.1107,9.9043,13.2497,331495.71,2026-05-01
INV0001704,CUS0005708,PRD-WL02,5505.0845,10.0144,12.5203,68925.31,2026-05-01
INV0001705,CUS0006018,PRD-WL02,34068.1436,30.2437,32.5113,1107599.64,2026-05-01
INV0001706,CUS0001622,PRD-WL04,30137.279,26.1717,32.7992,988478.64,2026-05-01
INV0001707,CUS0003758,PRD-WL04,18021.6915,19.5342,17.446,314406.43,2026-05-01
INV0001708,CUS0001925,PRD-WL01,15128.2282,31.0431,29.3472,443971.14,2026-05-01
INV0001709,CUS0003037,PRD-WL03,26613.6268,31.0823,26.2958,699826.61,2026-05-01
INV0001710,CUS0006535,PRD-WL03,1396.311,20.9481,21.1314,29506.01,2026-05-01
INV0001711,CUS0009152,PRD-WL03,21207.5364,6.9424,9.8521,208938.77,2026-05-01
INV0001712,CUS0005199,PRD-WL03,21322.4304,21.2758,22.3687,476955.05,2026-05-01
INV0001713,CUS0009189,PRD-WL03,27340.9073,9.1395,11.0111,301053.46,2026-05-01
INV0001714,CUS0004299,PRD-WL01,45743.6183,8.913,9.6581,441796.44,2026-05-01
INV0001715,CUS0009482,PRD-WL04,7087.1368,16.133,17.0292,120688.27,2026-05-01
INV0001716,CUS0005358,PRD-WL04,4805.8832,14.5541,13.4379,64580.98,2026-05-01
INV0001717,CUS0009432,PRD-WL01,5281.9724,17.3814,21.1457,111691.0,2026-05-01
INV0001718,CUS0006750,PRD-WL02,26492.3882,13.1003,14.7288,390201.09,2026-05-01
INV0001719,CUS0008879,PRD-WL03,15565.9455,13.9392,17.7099,275671.34,2026-05-01
INV0001720,CUS0007534,PRD-WL02,27159.9338,18.9664,22.3155,606087.5,2026-05-01
INV0001721,CUS0009382,PRD-WL02,14701.6266,25.9919,23.051,338887.19,2026-05-01
INV0001722,CUS0009054,PRD-WL03,10788.9609,16.1098,22.9148,247226.88,2026-05-01
INV0001723,CUS0005497,PRD-WL02,36817.9622,6.3479,8.5893,316240.52,2026-05-01
INV0001724,CUS0004254,PRD-WL02,43783.5635,27.3803,23.2952,1019946.87,2026-05-01
INV0001725,CUS0004456,PRD-WL01,42655.0591,14.4407,20.5634,877133.04,2026-05-01
INV0001726,CUS0008252,PRD-WL03,3554.885,32.2886,30.556,108623.07,2026-05-01
INV0001727,CUS0003846,PRD-WL03,29868.8004,22.8276,30.5988,913949.45,2026-05-01
INV0001728,CUS0009131,PRD-WL02,44424.7729,32.5046,29.6659,1317900.87,2026-05-01
INV0001729,CUS0007066,PRD-WL03,39301.1216,24.0278,31.6646,1244454.3,2026-05-01
INV0001730,CUS0008118,PRD-WL03,45816.4349,31.0573,29.7109,1361247.52,2026-05-01
INV0001731,CUS0007286,PRD-WL03,20100.1266,8.2521,9.6437,193839.59,2026-05-01
INV0001732,CUS0000481,PRD-WL02,48797.1411,6.0352,8.1446,397433.2,2026-05-01
INV0001733,CUS0000838,PRD-WL03,11950.6429,11.9163,12.6427,151088.39,2026-05-01
INV0001734,CUS0008906,PRD-WL04,6705.49,9.8018,11.2034,75124.29,2026-05-01
INV0001735,CUS0009602,PRD-WL04,18793.1433,16.5973,19.6914,370063.3,2026-05-01
INV0001736,CUS0008263,PRD-WL02,13893.7478,25.176,32.6145,453137.64,2026-05-01
INV0001737,CUS0000600,PRD-WL01,37647.3285,21.8377,19.5562,736238.69,2026-05-01
INV0001738,CUS0000408,PRD-WL03,36370.003,8.5317,10.4034,378371.69,2026-05-01
INV0001739,CUS0006279,PRD-WL04,25496.1141,24.9767,30.5207,778159.25,2026-05-01
INV0001740,CUS0009976,PRD-WL02,701.326,25.3418,31.8463,22334.64,2026-05-01
INV0001741,CUS0004572,PRD-WL04,48091.1313,20.7322,28.1132,1351995.59,2026-05-01
INV0001742,CUS0005978,PRD-WL02,27303.0697,26.012,27.2764,744729.45,2026-05-01
INV0001743,CUS0001858,PRD-WL03,9385.6586,13.5426,12.4753,117088.91,2026-05-01
INV0001744,CUS0004523,PRD-WL04,18807.4348,9.2298,8.002,150497.09,2026-05-01
INV0001745,CUS0006865,PRD-WL02,43149.4387,23.3556,20.3817,879458.91,2026-05-01
INV0001746,CUS0001020,PRD-WL01,10588.4312,29.9366,34.3907,364143.56,2026-05-01
INV0001747,CUS0001924,PRD-WL02,35233.1963,10.9734,14.203,500417.09,2026-05-01
INV0001748,CUS0004296,PRD-WL04,30183.7697,29.8141,31.0093,935977.57,2026-05-01
INV0001749,CUS0008750,PRD-WL02,31952.3272,19.9537,20.0512,640682.5,2026-05-01
INV0001750,CUS0002686,PRD-WL01,49902.8993,34.7153,33.5718,1675330.15,2026-05-01
INV0001751,CUS0005026,PRD-WL03,23821.6857,32.6941,33.7834,804777.54,2026-05-01
INV0001752,CUS0004527,PRD-WL01,41835.447,11.1876,11.137,465921.37,2026-05-01
INV0001753,CUS0009829,PRD-WL02,7969.0913,24.9978,32.5409,259321.4,2026-05-01
INV0001754,CUS0005833,PRD-WL03,1889.0097,28.6458,23.9417,45226.1,2026-05-01
INV0001755,CUS0009590,PRD-WL03,48877.9376,16.9572,19.1536,936188.47,2026-05-01
INV0001756,CUS0006112,PRD-WL03,25848.3673,14.5909,14.8746,384484.12,2026-05-01
INV0001757,CUS0009860,PRD-WL03,25827.8286,29.9583,30.8154,795894.87,2026-05-01
INV0001758,CUS0003769,PRD-WL02,39142.0913,15.4114,20.1875,790180.97,2026-05-01
INV0001759,CUS0004671,PRD-WL01,15477.9448,17.9392,24.9657,386417.73,2026-05-01
INV0001760,CUS0005995,PRD-WL04,11524.1383,37.7271,32.9214,379390.77,2026-05-01
INV0001761,CUS0006743,PRD-WL04,44640.9544,14.5581,16.0788,717772.98,2026-05-01
INV0001762,CUS0001062,PRD-WL03,36432.0395,35.1104,33.3512,1215052.24,2026-05-01
INV0001763,CUS0000456,PRD-WL04,39785.6817,15.0708,13.1543,523352.79,2026-05-01
INV0001764,CUS0009616,PRD-WL03,14677.3669,31.9499,28.8602,423591.74,2026-05-01
INV0001765,CUS0006775,PRD-WL03,48588.2662,7.9894,11.2572,546967.83,2026-05-01
INV0001766,CUS0001039,PRD-WL02,30188.1182,16.6723,18.1992,549399.6,2026-05-01
INV0001767,CUS0009389,PRD-WL02,9895.2933,8.0577,11.2701,111520.95,2026-05-01
INV0001768,CUS0009889,PRD-WL01,8757.3463,7.9883,11.2747,98736.45,2026-05-01
INV0001769,CUS0000541,PRD-WL03,34036.6458,23.0314,26.4046,898724.02,2026-05-01
INV0001770,CUS0006577,PRD-WL02,37211.3151,30.7856,27.4593,1021796.66,2026-05-01
INV0001771,CUS0001750,PRD-WL02,7463.0026,24.3091,27.7161,206845.33,2026-05-01
INV0001772,CUS0001880,PRD-WL04,5953.6233,23.8554,23.5951,140476.34,2026-05-01
INV0001773,CUS0004128,PRD-WL03,11401.4666,10.8781,11.8347,134932.94,2026-05-01
INV0001774,CUS0001227,PRD-WL03,14818.8389,12.4258,13.6192,201820.73,2026-05-01
INV0001775,CUS0002847,PRD-WL01,6922.237,17.1057,22.2176,153795.49,2026-05-01
INV0001776,CUS0006669,PRD-WL03,30531.2949,17.7004,20.7326,632993.12,2026-05-01
INV0001777,CUS0009605,PRD-WL02,1499.3935,18.8021,24.3822,36558.51,2026-05-01
INV0001778,CUS0004823,PRD-WL04,31617.6869,14.4557,20.1325,636543.08,2026-05-01
INV0001779,CUS0003087,PRD-WL04,42333.6029,9.3838,8.751,370461.36,2026-05-01
INV0001780,CUS0007060,PRD-WL04,31958.4304,34.2728,31.9795,1022014.62,2026-05-01
INV0001781,CUS0003765,PRD-WL02,15394.7701,15.6185,14.0323,216024.03,2026-05-01
INV0001782,CUS0005195,PRD-WL03,49501.0864,10.0169,13.2372,655255.78,2026-05-01
INV0001783,CUS0007493,PRD-WL04,22185.8402,15.8821,21.7845,483307.44,2026-05-01
INV0001784,CUS0002903,PRD-WL03,26351.8086,14.7811,14.8024,390070.01,2026-05-01
INV0001785,CUS0002033,PRD-WL02,35573.8544,16.8549,15.404,547979.65,2026-05-01
INV0001786,CUS0004016,PRD-WL04,32692.8432,19.1638,20.3556,665482.44,2026-05-01
INV0001787,CUS0005759,PRD-WL01,9192.733,27.2432,28.2915,260076.21,2026-05-01
INV0001788,CUS0004565,PRD-WL02,7530.9304,9.8247,13.4759,101486.06,2026-05-01
INV0001789,CUS0007944,PRD-WL01,36820.8997,21.8912,25.7222,947114.55,2026-05-01
INV0001790,CUS0005663,PRD-WL02,36647.6702,10.1441,9.2148,337700.95,2026-05-01
INV0001791,CUS0005053,PRD-WL02,43598.1661,15.5346,19.6707,857606.45,2026-05-01
INV0001792,CUS0006738,PRD-WL02,31128.2908,7.9931,11.3476,353231.39,2026-05-01
INV0001793,CUS0009311,PRD-WL01,15842.7041,25.8155,30.0691,476375.85,2026-05-01
INV0001794,CUS0009075,PRD-WL01,41666.1573,22.842,24.7662,1031912.38,2026-05-01
INV0001795,CUS0001348,PRD-WL02,38570.1756,16.7605,22.7816,878690.31,2026-05-01
INV0001796,CUS0000547,PRD-WL02,21712.8697,20.2251,23.5906,512219.62,2026-05-01
INV0001797,CUS0001737,PRD-WL03,32156.9933,17.5932,22.135,711795.05,2026-05-01
INV0001798,CUS0008304,PRD-WL03,33166.0696,21.864,22.9473,761071.75,2026-05-01
INV0001799,CUS0005766,PRD-WL04,3089.3948,8.9575,9.6444,29795.36,2026-05-01
INV0001800,CUS0009467,PRD-WL03,28181.9979,7.4532,9.4808,267187.89,2026-05-01
INV0001801,CUS0007988,PRD-WL01,24585.6026,11.4486,11.5897,284939.76,2026-05-01
INV0001802,CUS0002984,PRD-WL01,34423.8054,27.118,33.0597,1138040.68,2026-05-01
INV0001803,CUS0005182,PRD-WL01,9995.5748,7.0288,10.028,100235.62,2026-05-01
INV0001804,CUS0000130,PRD-WL01,7876.5524,25.0199,27.4793,216442.15,2026-05-01
INV0001805,CUS0000327,PRD-WL03,5315.6678,15.3582,17.2051,91456.6,2026-05-01
INV0001806,CUS0000124,PRD-WL04,47311.4974,37.5623,32.0018,1514053.08,2026-05-01
INV0001807,CUS0001264,PRD-WL02,31749.4651,38.931,34.5603,1097271.04,2026-05-01
INV0001808,CUS0006591,PRD-WL04,48030.1547,26.4704,23.2828,1118276.49,2026-05-01
INV0001809,CUS0000888,PRD-WL03,40993.3466,11.5055,12.9197,529621.74,2026-05-01
INV0001810,CUS0001810,PRD-WL02,41333.1273,18.3973,18.9478,783171.83,2026-05-01
INV0001811,CUS0009690,PRD-WL04,7318.6051,23.2641,21.6834,158692.24,2026-05-01
INV0001812,CUS0003348,PRD-WL03,17194.7293,17.3062,15.1692,260830.29,2026-05-01
INV0001813,CUS0002165,PRD-WL04,4851.7075,19.838,19.4358,94296.82,2026-05-01
INV0001814,CUS0000184,PRD-WL01,4183.268,7.8634,8.0758,33783.24,2026-05-01
